region_id,cell_id,pseudotime,start_node,embedding_key
UPMC_c001_v001_r001_reg001,4066,13.105444857147637,0,composition_vectors
UPMC_c001_v001_r001_reg001,1268,15.103704550739035,0,composition_vectors
UPMC_c001_v001_r001_reg001,2442,12.657124343399875,0,composition_vectors
UPMC_c001_v001_r001_reg001,3986,6.874915068268306,0,composition_vectors
UPMC_c001_v001_r001_reg001,2166,6.871112548762001,0,composition_vectors
UPMC_c001_v001_r001_reg001,527,11.320233472446427,0,composition_vectors
UPMC_c001_v001_r001_reg001,2265,12.633747165492677,0,composition_vectors
UPMC_c001_v001_r001_reg001,4033,6.842224317919934,0,composition_vectors
UPMC_c001_v001_r001_reg001,3148,11.696794410555983,0,composition_vectors
UPMC_c001_v001_r001_reg001,921,9.198717430999805,0,composition_vectors
UPMC_c001_v001_r001_reg001,1249,11.872644495671448,0,composition_vectors
UPMC_c001_v001_r001_reg001,1725,13.125633915445926,0,composition_vectors
UPMC_c001_v001_r001_reg001,1241,11.398315386243526,0,composition_vectors
UPMC_c001_v001_r001_reg001,1003,7.816977351915634,0,composition_vectors
UPMC_c001_v001_r001_reg001,2503,14.501365394188017,0,composition_vectors
UPMC_c001_v001_r001_reg001,4294,6.988338515348661,0,composition_vectors
UPMC_c001_v001_r001_reg001,2945,7.588180725508837,0,composition_vectors
UPMC_c001_v001_r001_reg001,2216,6.822053316929365,0,composition_vectors
UPMC_c001_v001_r001_reg001,3635,12.884752450655476,0,composition_vectors
UPMC_c001_v001_r001_reg001,2085,13.5461506272896,0,composition_vectors
UPMC_c001_v001_r001_reg001,2832,13.029746815320788,0,composition_vectors
UPMC_c001_v001_r001_reg001,3393,13.196643107981783,0,composition_vectors
UPMC_c001_v001_r001_reg001,385,12.7368906022019,0,composition_vectors
UPMC_c001_v001_r001_reg001,3049,11.104959095425556,0,composition_vectors
UPMC_c001_v001_r001_reg001,2768,11.826701862583855,0,composition_vectors
UPMC_c001_v001_r001_reg001,3563,14.553007638083486,0,composition_vectors
UPMC_c001_v001_r001_reg001,2981,12.333419720535487,0,composition_vectors
UPMC_c001_v001_r001_reg001,4077,6.976473159231463,0,composition_vectors
UPMC_c001_v001_r001_reg001,345,13.307892492599144,0,composition_vectors
UPMC_c001_v001_r001_reg001,2706,13.021925677231545,0,composition_vectors
UPMC_c001_v001_r001_reg001,2725,8.167263523351059,0,composition_vectors
UPMC_c001_v001_r001_reg001,3320,12.852648983241208,0,composition_vectors
UPMC_c001_v001_r001_reg001,3523,7.581640091093397,0,composition_vectors
UPMC_c001_v001_r001_reg001,1928,8.150330491692927,0,composition_vectors
UPMC_c001_v001_r001_reg001,1279,12.11440818805264,0,composition_vectors
UPMC_c001_v001_r001_reg001,1474,4.300694252212953,0,composition_vectors
UPMC_c001_v001_r001_reg001,2345,13.337729466599818,0,composition_vectors
UPMC_c001_v001_r001_reg001,405,10.720417179420178,0,composition_vectors
UPMC_c001_v001_r001_reg001,1131,8.666454854545558,0,composition_vectors
UPMC_c001_v001_r001_reg001,2602,12.986167629457945,0,composition_vectors
UPMC_c001_v001_r001_reg001,2813,13.14997829125558,0,composition_vectors
UPMC_c001_v001_r001_reg001,1095,12.437404630233171,0,composition_vectors
UPMC_c001_v001_r001_reg001,3245,7.003819210732086,0,composition_vectors
UPMC_c001_v001_r001_reg001,1505,8.574245228204244,0,composition_vectors
UPMC_c001_v001_r001_reg001,1323,10.29690838174014,0,composition_vectors
UPMC_c001_v001_r001_reg001,3008,8.275876507471157,0,composition_vectors
UPMC_c001_v001_r001_reg001,747,6.02682481743385,0,composition_vectors
UPMC_c001_v001_r001_reg001,1775,11.863829499411622,0,composition_vectors
UPMC_c001_v001_r001_reg001,2930,12.26269309695488,0,composition_vectors
UPMC_c001_v001_r001_reg001,3532,6.810111386369149,0,composition_vectors
UPMC_c001_v001_r001_reg001,2114,10.682097015749791,0,composition_vectors
UPMC_c001_v001_r001_reg001,2837,12.308083193656916,0,composition_vectors
UPMC_c001_v001_r001_reg001,782,14.422919495826738,0,composition_vectors
UPMC_c001_v001_r001_reg001,2667,6.807833986726659,0,composition_vectors
UPMC_c001_v001_r001_reg001,2819,8.066461514574751,0,composition_vectors
UPMC_c001_v001_r001_reg001,3424,7.245061529153342,0,composition_vectors
UPMC_c001_v001_r001_reg001,534,13.40795041611407,0,composition_vectors
UPMC_c001_v001_r001_reg001,1730,11.753125063022754,0,composition_vectors
UPMC_c001_v001_r001_reg001,2176,12.206060978396916,0,composition_vectors
UPMC_c001_v001_r001_reg001,2679,7.508826238184432,0,composition_vectors
UPMC_c001_v001_r001_reg001,2533,14.203989348143137,0,composition_vectors
UPMC_c001_v001_r001_reg001,615,8.816532619504635,0,composition_vectors
UPMC_c001_v001_r001_reg001,420,7.633658711931388,0,composition_vectors
UPMC_c001_v001_r001_reg001,2347,12.454071209550914,0,composition_vectors
UPMC_c001_v001_r001_reg001,682,12.698222673620176,0,composition_vectors
UPMC_c001_v001_r001_reg001,355,14.575530666594618,0,composition_vectors
UPMC_c001_v001_r001_reg001,2604,6.843080794751466,0,composition_vectors
UPMC_c001_v001_r001_reg001,1712,11.610929315272951,0,composition_vectors
UPMC_c001_v001_r001_reg001,486,7.01779741996598,0,composition_vectors
UPMC_c001_v001_r001_reg001,749,11.189475666355163,0,composition_vectors
