CELL_ID,X,Y
68725,156,635
68758,830,645
68751,1985,642
68729,115,636
68740,937,641
68739,619,639
68753,688,641
68743,706,642
68757,798,643
68732,2278,637
68747,2575,643
68733,669,639
68737,1884,639
68741,2312,640
68738,548,640
68771,1622,651
68761,1937,647
68750,1728,645
68736,1788,640
68756,2434,643
68749,1590,642
68746,2017,642
68762,762,647
68752,2087,643
68748,904,642
68760,1323,647
68778,1661,654
68754,1869,645
68776,2652,654
68766,488,650
68786,917,660
68755,2035,644
68773,2168,652
68777,170,655
68785,1357,657
68764,2193,648
68799,29,662
68769,236,652
68763,1006,649
68862,1392,679
68774,2273,652
68768,2396,651
68770,535,652
68775,2303,654
68783,2357,655
68772,2049,652
68780,88,655
68800,895,663
68779,1855,655
68789,681,662
68794,1954,659
68782,2257,655
68787,2330,659
68808,934,667
68781,1266,657
68792,1875,660
68788,513,660
68784,804,660
68791,1550,660
68812,1971,665
68795,2025,659
68797,2131,661
68798,2539,660
68842,2600,673
68804,1017,661
68811,1577,665
68796,2067,661
68822,641,666
68790,701,661
68807,715,665
68818,1604,666
68793,1919,660
68806,2412,662
68803,967,663
68801,1238,661
68802,1717,662
68814,2245,666
68821,442,667
68805,1699,663
68823,1281,668
68809,2212,664
68819,2286,667
68816,216,667
68810,269,666
68831,2095,668
68839,990,673
68824,1340,668
68827,1930,671
68813,2037,667
68825,2051,668
68826,2114,668
68815,2512,665
68865,2677,680
68867,728,678
68834,860,674
68829,1313,671
68828,2380,671
68820,356,668
68817,828,667
68846,949,677
68833,761,672
68841,2572,675
68879,656,686
68835,1228,673
68830,1903,673
68840,1116,674
68847,1495,677
68836,1851,672
68832,2425,672
68838,64,674
68845,838,676
68860,1985,679
68854,133,678
68850,1297,679
68843,5,673
68853,97,678
68844,188,676
68849,562,678
68885,624,686
68880,784,684
68881,878,686
68857,1254,681
68886,1529,686
68859,1950,680
68863,2019,680
68852,2458,679
68864,2538,682
68837,2269,674
68855,151,679
68856,404,681
68851,1589,679
68848,2085,679
68866,257,683
68890,338,688
68871,2511,683
68878,224,689
68861,279,681
68868,1610,683
68875,1721,685
68858,1787,680
68869,2302,682
68882,1218,687
68873,1338,684
68870,2322,683
68893,451,690
68883,1889,685
68876,2043,686
68884,2157,684
68877,2249,685
68872,708,684
68887,2058,686
68888,357,690
68874,1359,684
68894,974,690
68892,2372,689
68889,1631,687
68895,999,693
68918,848,701
68914,1328,701
68898,2069,695
68896,1658,693
68891,1873,689
68904,918,697
68923,828,702
68901,1854,695
68919,1971,700
68902,2142,697
68899,2198,694
68909,2403,696
68912,2438,698
68948,2660,710
68916,134,709
68903,187,697
68911,1298,698
68915,1761,699
68897,1807,695
68908,2182,696
68907,1915,696
68945,2588,710
68905,1082,698
68906,1618,698
68922,610,704
68910,668,699
68941,730,707
68900,1064,696
68921,2332,701
68917,758,701
68924,1369,703
68920,2223,701
68942,1277,710
68928,1591,704
68925,2085,704
68930,2243,705
68926,492,706
68946,804,710
68927,1239,703
68934,2119,705
68935,2513,707
68913,771,705
68938,1646,709
68936,114,706
68931,945,707
68929,2037,704
68933,2052,705
68950,589,712
68937,962,707
68966,2025,717
68971,636,716
68975,683,718
68983,1352,721
68944,2318,709
68973,863,716
68932,990,706
68939,2375,707
68940,2538,707
68954,2558,712
68943,2268,708
68949,179,712
68961,928,715
68955,979,712
68951,1069,712
68947,1836,711
68957,1919,713
68962,1989,714
68960,221,714
68963,250,717
68952,1786,711
69004,77,727
68959,158,714
68997,1408,724
68956,1887,713
68958,1951,713
68953,1856,712
68965,1904,715
68979,2259,722
68995,897,723
68978,2008,720
68967,2404,716
68981,278,720
68994,654,724
68972,752,718
68974,2065,718
68964,1736,715
68970,425,719
68987,824,724
68982,1217,721
68968,1238,719
68977,1873,719
68976,1171,719
68988,1388,722
68969,2470,717
68980,105,722
68986,705,723
69014,878,731
69009,1676,730
68989,1691,721
68984,1813,721
69003,2681,726
69005,1592,729
68992,2311,722
68993,314,723
69002,618,727
68990,1845,723
68991,2109,723
69001,2239,723
69016,950,734
69024,1372,735
68999,1971,724
68985,147,722
68996,1196,723
68998,1663,723
69000,2161,723
69006,294,729
69008,1949,728
69018,1291,733
69048,1324,740
69011,2205,730
69012,2486,731
69041,2616,740
69010,1700,730
69007,1865,729
69013,137,731
69023,1255,733
69021,498,734
69050,1618,743
69015,670,733
69022,1013,735
69061,2644,745
69027,811,736
69020,2070,734
69025,2223,733
69054,2581,744
69032,933,738
69029,1072,737
69045,751,743
69065,907,749
69017,1044,733
69034,1836,739
69085,2052,748
69026,2376,739
69035,320,740
69028,976,737
69057,1565,745
69051,1855,744
69039,2248,744
69030,2325,737
69047,836,745
69019,1800,734
69038,2118,740
69040,2305,739
69036,733,740
69046,1747,741
69033,1776,738
69037,1820,739
69068,2033,748
69043,2362,741
69031,862,741
69071,690,749
69067,1939,748
69058,2000,744
69056,1212,747
69049,1460,743
69052,1969,744
69053,2133,744
69055,121,744
69044,154,742
69062,1230,745
69042,1792,741
69070,397,749
69066,920,747
69076,1434,750
69078,1395,753
69060,2441,745
69077,194,751
69072,705,749
69074,1176,749
69064,95,747
69069,175,749
69073,721,749
69063,2563,746
69059,2017,745
69075,670,751
69079,1690,750
69083,2430,754
69104,1535,761
69090,1250,757
69102,647,761
69107,849,762
69087,960,758
69080,1295,755
69086,144,758
69084,1781,755
69095,2109,758
69091,2233,757
69082,2315,754
69094,1351,758
69097,443,759
69088,976,757
69098,1490,759
69099,1645,758
69081,1817,754
69089,1071,757
69105,1583,761
69117,1149,765
69093,1196,758
69112,1658,764
69106,1839,760
69100,2335,759
69096,2416,759
69110,1883,761
69101,2452,760
69115,2543,765
69108,939,762
69103,1376,761
69109,1705,762
69125,38,769
69111,119,764
69127,168,768
69092,864,758
69118,1507,766
69116,81,765
69113,2013,764
69120,2210,765
69142,2567,772
69114,1730,765
69119,1998,765
69121,1179,768
69128,1602,769
69139,2504,770
69141,2525,773
69133,924,769
69126,100,768
69154,677,779
69132,722,770
69145,1059,774
69147,1278,776
69124,1795,767
69138,1932,771
69122,1312,768
69123,1673,768
69129,1815,768
69131,2095,769
69136,2137,770
69130,1909,769
69135,1963,770
69151,1360,777
69134,1852,771
69143,154,774
69150,1329,776
69144,699,775
69152,1454,776
69153,2327,777
69137,137,771
69158,187,779
69149,971,776
69162,1226,780
69176,1562,786
69146,2230,773
69155,1192,780
69156,1876,777
69157,2427,778
69148,1389,774
69140,2603,773
69159,911,779
69160,2193,779
69165,121,781
69161,508,781
69168,551,784
69163,2274,780
69166,2029,783
69170,2081,783
69192,2491,789
69172,1154,786
69175,202,787
69194,1592,791
69177,1663,787
69173,2244,785
69164,78,783
69169,1492,783
69196,2177,791
69167,2343,783
69184,142,789
69188,573,790
69171,951,785
69181,984,788
69206,1402,797
69180,2099,786
69183,2221,788
69185,849,793
69186,1137,788
69193,1317,792
69178,1836,787
69187,1862,789
69205,2608,795
69189,862,792
69200,1470,791
69179,1980,786
69182,2125,788
69174,2305,786
69197,719,792
69199,1369,792
69202,736,793
69190,1122,789
69195,1687,791
69216,1256,799
69204,1633,793
69191,1706,790
69201,2392,793
69231,2631,804
69198,1087,794
69225,1524,803
69209,104,799
69214,800,799
69215,832,800
69203,916,794
69233,1962,804
69223,706,803
69222,175,802
69207,1821,795
69213,661,800
69236,690,803
69229,1487,803
69220,2007,801
69210,2037,799
69217,2144,800
69208,2568,797
69234,82,805
69228,1164,803
69212,125,799
69218,155,801
69226,221,803
69255,617,811
69224,960,802
69238,1218,806
69221,2207,801
69243,996,806
69244,1646,808
69219,1721,801
69249,1778,808
69230,2306,804
69211,2129,799
69232,881,805
69240,1341,804
69242,2514,807
69265,905,813
69246,1030,810
69227,1128,803
69257,1616,812
69250,1919,807
69235,196,806
69237,1112,807
69271,1374,816
69247,1847,809
69260,2679,812
69239,1312,806
69241,1662,806
69251,2192,810
69266,941,815
69253,1353,811
69245,140,809
69252,497,812
69274,923,818
69269,2485,815
69248,1097,810
69272,1583,816
69258,2328,812
69268,2025,816
69263,2090,814
69277,977,821
69256,1285,812
69261,1825,813
69262,1947,815
69259,2441,813
69287,640,822
69267,1133,815
69273,2534,816
69270,119,816
69254,2049,811
69282,867,823
69281,1304,820
69275,1670,817
69276,1806,816
69264,2257,814
69280,657,820
69283,888,824
69278,1471,816
69297,1898,827
69279,212,820
69288,678,823
69285,1750,821
69293,1880,823
69330,1438,835
69284,1727,822
69298,1917,824
69341,1410,838
69292,1694,824
69307,1983,829
69305,708,829
69289,1089,823
69327,181,833
69286,401,822
69290,848,824
69304,1188,828
69300,1491,827
69299,1104,828
69294,75,826
69301,1711,826
69306,1793,829
69295,108,826
69296,1142,826
69314,1280,832
69291,1627,826
69326,2556,834
69303,1161,828
69311,1258,830
69315,1470,832
69308,2235,830
69302,2356,827
69321,729,835
69310,1067,831
69309,2283,829
69316,239,832
69320,531,834
69337,803,840
69328,833,836
69313,198,831
69312,1824,831
69338,819,840
69329,958,836
69324,2043,835
69318,2435,834
69388,63,854
69319,219,834
69317,257,834
69344,1201,843
69322,1353,834
69323,2019,834
69325,2207,834
69366,2623,845
69340,1124,839
69332,1591,838
69347,2108,840
69334,2648,837
69339,910,840
69367,1021,846
69342,102,842
69331,663,838
69335,1929,839
69355,1308,845
69345,1341,843
69346,1611,842
69333,2143,837
69373,2481,848
69336,617,841
69377,1883,850
69365,2510,844
69349,303,842
69359,937,845
69371,1372,849
69351,1544,841
69348,127,842
69354,338,844
69343,1148,841
69382,1459,852
69352,1813,843
69357,1855,845
69353,160,844
69370,1235,846
69356,1722,843
69363,2005,846
69385,1916,852
69364,2394,846
69350,1081,843
69362,1707,845
69358,2411,844
69369,268,847
69375,640,850
69361,1392,846
69368,2072,847
69395,2589,853
69374,200,849
69360,979,845
69376,1098,850
69384,1799,850
69386,1958,851
69379,2679,852
69380,225,850
69402,1497,857
69392,1526,853
69383,1769,853
69372,2234,849
69399,2537,855
69396,289,854
69419,751,863
69389,145,858
69390,1160,853
69393,1680,853
69391,2133,852
69378,2442,850
69381,1068,852
69398,1258,858
69425,1583,866
69435,493,867
69415,967,860
69387,1986,850
69394,2194,853
69400,1139,855
69410,1277,862
69401,683,856
69417,1330,865
69412,2150,863
69406,237,863
69424,654,866
69409,730,862
69397,1056,856
69432,1944,867
69405,2090,860
69403,2210,858
69404,1698,860
69411,2062,862
69413,2300,860
69418,120,864
69414,305,863
69441,1215,869
69431,1789,867
69407,256,860
69408,1823,859
69437,2577,869
69423,188,866
69416,1118,863
69443,1991,869
69421,2369,864
69422,2421,864
69436,896,866
69453,1355,873
69442,1546,869
69426,1646,865
69427,1744,866
69429,2225,865
69420,1809,864
69428,2181,866
69433,211,868
69434,275,869
69444,363,871
69446,1419,871
69438,796,870
69452,1008,872
69430,1242,869
69470,1446,876
69448,1617,870
69440,1148,870
69458,2617,875
69459,1384,877
69457,1877,875
69450,163,873
69445,1095,870
69471,1858,880
69455,873,875
69439,1066,870
69467,2036,878
69451,687,873
69494,853,888
69476,1297,880
69480,952,886
69456,1036,875
69468,2084,878
69469,2557,879
69465,629,878
69460,1968,876
69447,2053,872
69486,2677,883
69454,290,876
69449,2014,872
69475,1133,880
69511,1321,890
69461,256,879
69462,1655,877
69478,1909,881
69485,2494,884
69466,1761,879
69463,2240,877
69474,237,882
69484,1631,884
69473,139,881
69488,779,885
69477,1811,882
69479,2107,881
69493,204,887
69464,305,879
69499,664,888
69500,709,890
69483,922,885
69512,1563,891
69501,1531,890
69482,2256,883
69472,2328,880
69498,2071,888
69492,114,887
69487,186,885
69504,810,891
69489,1117,886
69491,2011,886
69497,1839,886
69481,2218,883
69495,891,888
69505,1664,892
69503,2346,889
69519,547,894
69509,1021,892
69522,1235,894
69516,1465,893
69496,1710,887
69524,2471,894
69521,1042,892
69502,2300,890
69508,687,891
69490,1616,886
69514,1932,890
69529,1983,898
69507,158,892
69510,1182,890
69517,1607,894
69530,2658,897
69518,295,895
69513,1794,892
69523,2317,894
69525,1058,897
69533,1441,900
69527,1729,896
69528,1956,898
69515,2155,892
69506,2239,892
69536,490,901
69541,1089,899
69531,1165,898
69569,620,911
69520,796,896
69526,1104,898
69534,1642,900
69540,972,902
69551,2025,907
69549,1415,904
69553,2539,905
69535,137,900
69537,828,899
69559,868,908
69542,1139,900
69560,1355,907
69539,1759,900
69568,2057,911
69543,2564,902
69545,1779,903
69544,1209,903
69538,929,901
69575,1077,914
69573,1806,913
69546,1847,903
69547,184,904
69532,1295,900
69578,1474,915
69550,1693,905
69548,776,905
69555,117,908
69556,207,908
69570,1042,912
69565,1121,910
69552,2368,906
69571,2509,911
69554,1182,908
69588,1527,914
69561,1619,910
69563,1939,913
69566,1571,911
69557,2328,908
69558,677,911
69577,1196,917
69591,1865,920
69564,2252,910
69567,1676,911
69572,155,912
69581,1335,918
69562,1887,909
69574,418,915
69599,791,924
69585,893,920
69580,1150,917
69603,1510,924
69593,2477,920
69579,232,917
69576,943,916
69609,1301,927
69612,95,929
69589,217,919
69590,924,920
69587,1234,920
69583,176,918
69598,748,923
69595,1001,924
69627,1841,933
69619,1928,932
69592,2150,920
69582,2347,918
69602,130,926
69586,1017,917
69596,1096,920
69610,1432,928
69594,2234,921
69584,195,919
69605,2663,922
69601,2006,922
69653,706,940
69600,1056,924
69604,1703,924
69635,2370,936
69615,2557,931
69606,1135,927
69630,1490,936
69597,1557,924
69622,2528,932
69624,810,937
69607,1175,927
69611,2438,927
69617,562,931
69608,2181,926
69642,2593,936
69649,1909,941
69618,763,932
69628,1020,934
69648,1579,942
69625,1616,933
69620,1969,932
69614,2123,931
69616,156,932
69632,872,936
69629,1101,935
69638,1995,937
69621,2140,932
69631,180,936
69623,641,933
69613,1121,930
69639,2020,937
69643,603,939
69652,1535,942
69626,1756,933
69636,199,937
69647,1358,940
69658,2505,944
69637,218,937
69668,1045,946
69645,1780,937
69640,2160,938
69651,905,942
69677,1462,949
69633,1710,936
69641,2396,938
69667,662,948
69634,2284,936
69655,678,943
69669,1211,948
69644,1256,937
69661,1276,947
69666,534,949
69656,835,944
69671,1644,948
69675,621,949
69676,1063,947
69693,1088,952
69650,2483,942
69654,1029,946
69660,1138,945
69646,1169,942
69687,1397,952
69657,1559,944
69681,923,950
69665,137,948
69673,1870,948
69664,2136,947
69678,2305,949
69680,884,951
69659,1120,947
69686,1243,951
69662,1504,948
69672,1722,947
69663,1815,947
69689,722,957
69685,1158,951
69670,1378,946
69684,989,952
69674,2288,948
69696,1010,958
69690,1706,955
69682,1772,950
69683,2416,951
69694,176,958
69688,222,954
69707,1964,961
69679,758,951
69730,777,967
69692,2099,955
69691,1739,954
69695,2184,956
69699,2244,958
69713,2540,963
69701,735,959
69698,1800,959
69703,1892,960
69704,965,962
69700,155,961
69702,825,961
69705,1371,963
69697,1671,958
69716,2001,966
69709,2668,963
69710,942,963
69719,1189,966
69717,2031,964
69740,2507,975
69718,847,967
69711,1143,965
69734,1942,972
69708,2166,963
69739,2472,976
69723,205,969
69715,1124,966
69743,1556,973
69738,1859,974
69722,2056,969
69741,744,977
69706,1815,963
69714,900,964
69727,1062,970
69720,1753,967
69765,602,982
69728,1079,970
69725,1170,968
69712,1350,965
69729,1730,970
69733,1878,972
69762,2589,981
69750,1248,979
69744,35,977
69724,312,967
69731,1454,973
69749,642,979
69760,1328,981
69770,1627,984
69721,1923,968
69735,2261,973
69752,132,979
69726,998,972
69732,1768,972
69742,918,976
69736,1153,978
69758,2197,981
69746,663,975
69759,703,982
69755,864,979
69747,1038,976
69767,2117,983
69773,623,986
69756,1099,979
69737,1303,974
69753,381,979
69777,1841,988
69745,171,978
69775,2139,987
69751,2289,978
69748,154,978
69754,533,980
69769,1573,984
69768,2613,985
69784,720,991
69795,1484,993
69772,1902,984
69791,934,993
69763,965,982
69764,1128,982
69757,1373,979
69766,1588,983
69771,1745,985
69779,1988,987
69761,1818,981
69797,2028,993
69819,2101,1001
69786,2159,993
69780,209,989
69785,792,992
69789,1174,993
69774,1723,987
69808,1935,997
69778,1966,987
69781,995,989
69794,1364,993
69807,1679,998
69776,350,988
69782,1070,988
69813,1398,997
69796,1808,994
69804,811,996
69812,1296,998
69783,1790,990
69806,1087,996
69792,1113,995
69790,1452,993
69833,1542,1006
69788,1040,994
69793,1269,994
69818,2067,1000
69803,660,1000
69799,1608,995
69800,1885,996
69801,2006,996
69787,159,995
69821,495,1002
69826,1916,1004
69815,2399,1000
69798,144,997
69805,874,998
69811,1136,999
69834,2049,1007
69820,2349,1000
69802,174,997
69817,976,1002
69810,1054,998
69825,1594,1003
69828,110,1004
69814,194,999
69809,765,1000
69816,960,1000
69835,2483,1007
69838,1347,1011
69822,1765,1002
69843,550,1011
69830,1961,1006
69823,2085,1001
69842,1828,1010
69840,688,1010
69845,1573,1012
69829,2515,1004
69832,218,1006
69836,423,1009
69839,2308,1009
69848,632,1014
69858,745,1015
69827,2331,1005
69841,827,1010
69824,1069,1005
69875,1215,1016
69876,1422,1020
69854,2229,1014
69831,2256,1006
69844,991,1013
69837,1099,1009
69860,1650,1016
69884,723,1025
69869,1257,1021
69850,1382,1013
69856,2377,1016
69851,233,1015
69859,1445,1013
69846,1812,1011
69888,2459,1025
69861,2648,1017
69847,402,1012
69877,793,1018
69849,1281,1013
69870,1460,1019
69863,153,1018
69857,179,1017
69868,1190,1018
69907,1865,1031
69853,2024,1014
69855,1113,1014
69874,1144,1020
69883,2000,1022
69895,2563,1028
69852,1166,1014
69866,1611,1017
69881,2149,1023
69872,2668,1020
69864,1060,1018
69867,199,1020
69889,669,1026
69880,2085,1022
69892,868,1026
69901,1511,1029
69865,1079,1018
69871,2352,1019
69873,936,1021
69885,1025,1023
69879,1530,1022
69890,1958,1026
69862,118,1020
69902,586,1030
69903,758,1032
69878,966,1022
69893,1089,1027
69896,1298,1029
69898,2364,1029
69882,900,1025
69886,1123,1023
69887,1911,1024
69894,1980,1027
69915,2511,1033
69891,817,1029
69928,1334,1037
69897,1941,1027
69905,1177,1034
69916,514,1036
69908,2064,1033
69900,1104,1033
69911,1479,1035
69913,1811,1034
69904,1156,1031
69923,2025,1040
69921,915,1038
69899,1074,1031
69906,1687,1031
69914,1899,1034
69924,2303,1038
69920,384,1038
69922,956,1037
69912,1749,1034
69917,1786,1034
69925,1000,1038
69926,1060,1038
69945,1440,1047
69946,2485,1045
69930,612,1039
69941,2100,1044
69918,2120,1037
69919,215,1038
69931,790,1045
69909,944,1034
69934,1314,1044
69936,1674,1042
69942,2390,1044
69910,1131,1035
69933,1031,1042
69937,252,1045
69938,633,1043
69976,2598,1056
69929,196,1041
69927,1118,1039
69935,1588,1044
69951,883,1048
69939,1389,1044
69961,2447,1050
69932,970,1043
69944,1233,1045
69947,1015,1048
69949,1201,1047
69950,2277,1047
69956,2370,1049
69957,671,1051
69958,942,1048
69952,984,1049
69943,1160,1046
69955,1974,1049
69972,1354,1055
69964,2190,1050
69960,2214,1050
69959,1255,1050
69954,1407,1050
69940,1559,1044
69970,2053,1055
69980,837,1057
69953,1273,1049
69969,1791,1053
69971,301,1055
69981,1509,1058
69967,1689,1050
69977,2681,1058
69973,1545,1055
69983,1844,1058
69963,1902,1052
69965,2259,1052
69990,2548,1063
69975,1131,1055
69948,1142,1047
69962,1175,1051
69985,1625,1060
69974,1074,1056
69968,1102,1054
69966,1116,1053
69984,2135,1059
69998,2528,1062
70004,573,1065
69992,1049,1063
69982,1147,1059
69996,2078,1063
70001,804,1066
69994,1665,1063
69978,205,1058
69987,956,1061
69989,1806,1062
70014,738,1065
70017,1371,1066
69997,2163,1063
69986,904,1060
69988,1699,1063
69979,612,1059
70002,1089,1064
70003,2508,1063
70028,1327,1071
69991,631,1065
70005,1643,1066
69999,369,1065
70027,1234,1071
69995,1681,1064
70007,1949,1063
70013,1999,1067
70000,656,1065
70024,1180,1072
69993,1209,1063
70018,1394,1069
70032,1468,1072
70006,1772,1065
70008,1969,1067
70021,2037,1070
70015,929,1069
70011,980,1067
70025,1197,1070
70019,2207,1070
70031,1296,1073
70009,2103,1067
70022,412,1071
70010,450,1067
70033,713,1074
70020,966,1070
70036,764,1074
70016,1122,1069
70026,1432,1071
70035,1502,1076
70038,1562,1075
70012,1901,1067
70029,2473,1072
70023,1028,1070
70039,2293,1076
70040,243,1077
70056,1924,1081
70057,2023,1082
70034,894,1076
70055,1589,1083
70049,1015,1081
70041,1065,1077
70043,993,1079
70030,1138,1074
70037,1151,1074
70050,1166,1081
70046,1266,1079
70045,1817,1079
70058,783,1084
70044,1081,1079
70060,1096,1083
70086,1416,1092
70071,2496,1089
70073,862,1086
70076,1689,1088
70047,1742,1080
70054,1949,1082
70078,2613,1090
70063,834,1085
70052,1604,1081
70042,2142,1079
70067,2410,1086
70074,750,1090
70069,1448,1087
70048,1757,1080
70072,589,1090
70095,2457,1097
70062,485,1085
70094,1546,1097
70053,1901,1081
70077,1990,1090
70051,1208,1081
70080,1618,1091
70079,1358,1091
70065,1314,1086
70081,1665,1091
70066,1887,1085
70061,1968,1085
70064,940,1085
70059,969,1084
70090,1647,1092
70070,1850,1085
70084,1054,1091
70093,1254,1096
70087,2357,1091
70083,2388,1091
70097,883,1095
70088,2680,1093
70124,732,1111
70068,1142,1087
70116,1386,1101
70099,605,1097
70075,1037,1089
70092,1211,1095
70119,1505,1103
70111,1830,1098
70117,795,1104
70098,928,1098
70089,1124,1093
70103,1859,1099
70082,2011,1091
70104,2166,1098
70091,2244,1094
70100,627,1097
70101,673,1099
70109,1475,1100
70096,566,1096
70102,1000,1098
70085,1073,1092
70131,2527,1105
70107,975,1099
70128,1328,1107
70110,1781,1098
70105,257,1099
70140,696,1113
70113,767,1099
70121,1886,1104
70112,1912,1099
70127,911,1106
70123,350,1105
70108,1163,1100
70126,1186,1105
70122,2301,1103
70106,298,1099
70114,1101,1100
70138,1598,1109
70120,1742,1103
70130,2198,1106
70135,948,1109
70129,2021,1106
70146,2139,1112
70169,2662,1120
70115,837,1102
70125,1040,1105
70118,1068,1104
70133,1949,1106
70132,1141,1108
70141,1674,1112
70179,646,1123
70137,1018,1110
70134,211,1108
70143,846,1114
70139,2395,1109
70150,1123,1114
70136,989,1110
70145,1796,1112
70149,2331,1113
70151,2435,1115
70144,872,1114
70161,1642,1117
70158,2251,1116
70159,1445,1119
70175,1622,1121
70191,242,1126
70147,437,1114
70142,561,1112
70152,615,1116
70157,2100,1116
70187,1043,1123
70154,1106,1115
70172,1299,1122
70155,1356,1117
70148,1526,1112
70168,1923,1119
70170,107,1122
70160,1582,1119
70163,2493,1118
70174,591,1124
70167,1159,1120
70162,2362,1117
70178,2598,1122
70153,966,1116
70171,1272,1122
70176,1688,1123
70166,2037,1118
70164,1069,1119
70156,1703,1117
70181,2061,1125
70173,1416,1122
70165,1817,1119
70185,1838,1125
70177,1865,1123
70180,1959,1123
70204,9,1136
70182,2404,1124
70210,51,1136
70183,325,1126
70186,2375,1125
70203,823,1133
70184,1473,1125
70190,216,1133
70197,1021,1131
70188,1078,1127
70200,1394,1132
70209,1998,1134
70213,1142,1137
70196,997,1130
70225,1489,1140
70189,2347,1128
70217,2618,1135
70202,361,1134
70195,975,1130
70223,2240,1138
70192,931,1129
70199,1056,1133
70214,1169,1138
70241,1370,1143
70198,617,1133
70220,1603,1138
70193,1939,1131
70194,2329,1130
70218,777,1137
70205,1183,1134
70219,1454,1138
70207,1785,1134
70201,2159,1131
70212,1115,1138
70229,792,1141
70211,875,1136
70206,1771,1135
70228,1975,1140
70239,845,1143
70215,1875,1137
70230,955,1140
70263,1523,1153
70208,1802,1135
70232,2115,1140
70240,1332,1145
70251,1581,1148
70221,1908,1139
70216,2025,1136
70222,2141,1137
70243,2212,1145
70244,2274,1144
70226,1508,1138
70227,1718,1140
70224,2316,1139
70231,1079,1142
70234,1197,1141
70237,1351,1144
70238,1635,1143
70235,2373,1143
70253,2483,1150
70289,698,1158
70269,1427,1153
70236,982,1147
70257,1468,1150
70233,250,1143
70249,889,1149
70278,2040,1155
70254,266,1150
70267,931,1153
70250,1099,1148
70262,1312,1152
70258,1681,1150
70252,2357,1147
70255,808,1151
70246,1822,1147
70279,2099,1156
70247,2396,1148
70274,2637,1155
70259,1939,1151
70245,1001,1149
70260,1047,1151
70256,1213,1152
70265,1836,1151
70272,1883,1155
70242,1894,1145
70266,2187,1152
70270,1616,1155
70280,2541,1156
70248,580,1149
70302,660,1164
70273,1021,1154
70261,1275,1150
70277,1729,1156
70281,735,1156
70275,235,1155
70288,590,1158
70268,1397,1155
70264,1806,1152
70271,1866,1153
70308,85,1166
70309,718,1164
70299,2584,1161
70283,1849,1157
70312,2327,1166
70287,562,1160
70282,1773,1156
70286,2138,1158
70298,2448,1161
70300,39,1164
70296,1241,1160
70293,830,1162
70276,1194,1156
70284,1964,1157
70307,1997,1164
70285,1140,1159
70314,602,1167
70290,950,1160
70322,972,1170
70295,1110,1162
70305,1178,1164
70310,1639,1166
70313,2359,1166
70294,1087,1161
70291,1356,1159
70306,1918,1165
70318,2273,1167
70292,249,1163
70304,1126,1162
70315,1259,1167
70316,1690,1167
70297,1746,1161
70311,1975,1168
70319,1280,1167
70328,1455,1174
70331,1305,1174
70325,2302,1170
70303,1056,1164
70301,1759,1163
70324,1790,1172
70320,1820,1167
70317,2077,1166
70332,1360,1174
70336,1865,1176
70365,763,1183
70321,848,1171
70333,1585,1175
70340,2011,1177
70346,336,1179
70330,1166,1174
70351,2438,1178
70329,1020,1175
70326,1045,1174
70335,1841,1175
70338,927,1178
70350,2123,1180
70327,1291,1176
70353,1329,1180
70323,1612,1171
70342,231,1176
70352,950,1183
70347,1150,1180
70334,1753,1174
70339,1132,1176
70361,2594,1183
70344,281,1180
70341,614,1178
70337,2254,1177
70363,245,1185
70345,308,1180
70354,424,1182
70355,780,1182
70343,1088,1178
70360,2074,1182
70374,2631,1188
70356,1118,1183
70362,1485,1183
70357,1650,1182
70349,2046,1179
70348,1403,1180
70366,1621,1184
70372,2546,1187
70364,262,1187
70382,2402,1190
70369,2502,1187
70411,1702,1194
70359,1881,1182
70368,1910,1184
70371,2421,1186
70379,2027,1190
70370,1267,1187
70358,1684,1182
70367,1738,1186
70376,1776,1188
70391,2205,1194
70383,550,1192
70400,577,1196
70373,1387,1188
70381,1598,1190
70378,1972,1189
70399,2378,1194
70410,1550,1199
70389,1636,1193
70398,2175,1195
70409,2271,1199
70393,2463,1195
70375,598,1190
70386,985,1189
70377,1937,1189
70385,845,1191
70403,1314,1197
70388,1350,1193
70387,1955,1191
70418,2240,1201
70394,806,1196
70395,826,1197
70390,1834,1194
70380,661,1192
70406,1003,1198
70416,1289,1201
70401,860,1196
70396,1055,1195
70407,1076,1199
70384,612,1192
70397,1135,1195
70404,1758,1197
70441,699,1213
70408,2056,1199
70402,926,1197
70421,1611,1204
70433,510,1210
70405,963,1198
70426,1461,1203
70412,1855,1200
70413,1878,1200
70423,1989,1202
70392,2141,1195
70454,2370,1212
70415,368,1201
70419,417,1202
70424,1096,1204
70431,1152,1206
70436,1337,1211
70422,1920,1203
70414,2075,1199
70438,2122,1208
70425,1382,1203
70417,1804,1201
70567,2677,1235
70451,527,1211
70446,714,1210
70428,1727,1202
70429,1821,1204
70432,1897,1206
70430,1943,1204
70458,2526,1213
70440,270,1209
70420,979,1203
70448,1576,1209
70442,954,1210
70455,1237,1210
70443,1514,1208
70427,1625,1205
70437,2013,1207
70444,192,1210
70434,1269,1208
70449,1651,1209
70470,1213,1215
70469,760,1218
70460,1028,1214
70452,1170,1211
70461,1255,1216
70457,1971,1214
70450,2041,1211
70439,2159,1208
70435,1306,1208
70481,20,1223
70459,448,1214
70447,851,1211
70463,584,1216
70445,652,1211
70465,1357,1216
70453,1407,1210
70462,1488,1213
70456,1637,1213
70464,929,1215
70473,835,1218
