,cv,nonzero_ratio
AC004687.1,9.144673231665545,0.015558370276546338
AC004687.2,33.382032754219125,0.0012032932235592148
AC004687.3,125.6542876307508,6.333122229259025e-05
AC004691.1,125.65428763076592,6.333122229259025e-05
AC004691.2,16.42254593443138,0.004728731264513405
AC004692.1,217.6442050687295,2.1110407430863417e-05
AC004696.1,53.302907988214564,0.00037998733375554147
AC004702.1,57.26666494681443,0.00033776651889381467
AC004704.1,47.906105017632406,0.000506649778340722
AC004706.3,122.96353097097703,0.000253324889170361
AC004707.1,80.1995197177907,0.00016888325944690733
AC004765.1,153.8960688256602,4.222081486172683e-05
AC004771.1,52.7101721198025,0.0004644289634789951
AC004771.2,42.13519906202447,0.0006755330377876293
AC004771.3,72.54194189116834,0.00023221448173949756
AC004771.4,12.692684134109708,0.007937513194004644
AC004771.5,153.8960688256702,4.222081486172683e-05
AC004777.1,93.27171192215452,0.0001266624445851805
AC004784.1,40.355024470312884,0.0008021954823728098
AC004797.1,9.687994937686463,0.013236225459151362
AC004801.1,88.84818512493564,0.0001266624445851805
AC004801.2,98.92517416022525,0.0001477728520160439
AC004801.3,162.2210426138478,4.222081486172683e-05
AC004801.4,72.91118443922184,0.00021110407430863416
AC004801.5,217.64420506871664,2.1110407430863417e-05
AC004801.6,34.01021366310976,0.0010555203715431707
AC004803.1,24.311206280244072,0.002237703187671522
AC004805.1,17.63224307057745,0.0041376398564492295
AC004805.2,217.64420506870994,2.1110407430863417e-05
AC004812.1,125.65428763071495,8.444162972345367e-05
AC004812.2,15.33057060303963,0.005720920413763986
AC004816.1,61.6465432631421,0.0002955457040320878
AC004816.2,28.4595827183598,0.0017310534093308001
AC004817.1,217.6442050687088,2.1110407430863417e-05
AC004817.3,144.36689371169072,6.333122229259025e-05
AC004817.5,54.3509738218772,0.0004010977411864049
AC004825.2,48.85213449334649,0.0005699810006333122
AC004825.3,54.065461008592436,0.00035887692632467804
AC004828.1,80.19951971783702,0.00016888325944690733
AC004828.2,64.10631665222384,0.00031665611146295124
AC004830.1,25.763673317941144,0.0017099430018999366
AC004832.1,79.31158884417476,0.00023221448173949756
AC004832.3,4.957160423271256,0.05507705298712265
AC004832.4,49.19485067903309,0.00048553937090985855
AC004832.5,70.49770156488715,0.0002744352966012244
AC004832.6,125.654287630779,8.444162972345367e-05
AC004834.1,25.63038561289882,0.001984378298501161
AC004835.1,80.2857691856206,0.00018999366687777073
AC004837.2,217.64420506871198,2.1110407430863417e-05
AC004837.4,71.04578383936695,0.0002955457040320878
AC004840.1,29.346932497095725,0.0013510660755752587
AC004846.1,51.29002502110884,0.00044331855604813175
AC004846.2,32.13017799436347,0.001224403630990078
AC004847.1,37.034100034741314,0.0009499683343888537
AC004854.1,162.22104261386116,4.222081486172683e-05
AC004854.2,21.151706710463973,0.0028287945957356977
AC004862.1,61.49813682820431,0.00033776651889381467
AC004863.1,99.33654916490005,0.0001477728520160439
AC004865.2,20.91213158965203,0.0031243402997677854
AC004870.2,61.6465432631422,0.0002955457040320878
AC004870.3,153.89606882564374,4.222081486172683e-05
AC004870.4,50.00135998147761,0.00044331855604813175
AC004875.1,61.551604365778594,0.00031665611146295124
AC004877.1,63.44643409998235,0.00033776651889381467
AC004877.2,29.80597118643229,0.001266624445851805
AC004879.1,102.5946717264756,0.00010555203715431708
AC004882.1,217.64420506870863,2.1110407430863417e-05
AC004882.3,9.339981732994296,0.012222925902469917
AC004884.1,19.669452894605254,0.0026176905214270636
AC004884.2,93.27171192217675,0.0001266624445851805
AC004888.1,217.64420506872398,2.1110407430863417e-05
AC004889.1,54.35888151901722,0.0004010977411864049
AC004890.1,50.00135998148272,0.0004644289634789951
AC004890.2,63.23870123060307,0.0002744352966012244
AC004890.3,153.89606882565866,4.222081486172683e-05
AC004893.1,162.22104261387977,4.222081486172683e-05
AC004893.3,153.89606882564536,4.222081486172683e-05
AC004895.1,88.84818512493112,0.0001266624445851805
AC004898.1,80.28576918558585,0.00018999366687777073
AC004900.1,10.056729021927508,0.010787418197171205
AC004906.1,125.65428763077554,6.333122229259025e-05
AC004908.2,34.28504882131129,0.0010766307789740342
AC004908.3,29.540011073627138,0.0013932868904369855
