CELL_ID,CLUSTER_LABEL
45081,Tumor (CD15+)
45082,Granulocyte
45083,CD8 T cell
45084,Macrophage
45085,CD4 T cell
45086,Macrophage
45087,Macrophage
45088,CD8 T cell
45089,CD8 T cell
45090,Macrophage
45091,Macrophage
45092,Stromal / Fibroblast
45093,Stromal / Fibroblast
45094,Granulocyte
45095,Naive immune cell
45096,Macrophage
45097,Tumor (CD21+)
45098,CD8 T cell
45099,Stromal / Fibroblast
45100,Macrophage
45101,B cell
45102,Granulocyte
45103,CD8 T cell
45104,Granulocyte
45105,Macrophage
45106,Stromal / Fibroblast
45107,Naive immune cell
45108,Vessel
45109,Granulocyte
45110,Granulocyte
45111,Granulocyte
45112,Stromal / Fibroblast
45113,CD4 T cell
45114,Macrophage
45115,Macrophage
45116,Macrophage
45117,Naive immune cell
45118,CD4 T cell
45119,Macrophage
45120,APC
45121,Macrophage
45122,Naive immune cell
45123,Vessel
45124,Tumor (Ki67+)
45125,Macrophage
45126,Granulocyte
45127,Granulocyte
45128,Granulocyte
45129,CD4 T cell
45130,Vessel
45131,Tumor (Ki67+)
45132,B cell
45133,Tumor
45134,Granulocyte
45135,Vessel
45136,Lymph vessel
45137,CD8 T cell
45138,Tumor (CD20+)
45139,Tumor
45140,Stromal / Fibroblast
45141,CD4 T cell
45142,Macrophage
45143,APC
45144,Granulocyte
45145,Granulocyte
45146,Macrophage
45147,Macrophage
45148,CD4 T cell
45149,Tumor
45150,Granulocyte
45151,Vessel
45152,Macrophage
45153,Naive immune cell
45154,CD8 T cell
45155,Granulocyte
45156,CD4 T cell
45157,Naive immune cell
45158,Macrophage
45159,CD8 T cell
45160,Tumor (CD15+)
45161,Macrophage
45162,Vessel
45163,Stromal / Fibroblast
45164,Stromal / Fibroblast
45165,Lymph vessel
45166,Macrophage
45167,Macrophage
45168,CD8 T cell
45169,Tumor (CD21+)
45170,Granulocyte
45171,CD4 T cell
45172,Stromal / Fibroblast
45173,Tumor
45174,CD4 T cell
45175,Granulocyte
45176,Granulocyte
45177,Tumor
45178,Stromal / Fibroblast
45179,Tumor (CD20+)
45180,Tumor (CD15+)
45181,Macrophage
45182,Stromal / Fibroblast
45183,Granulocyte
45184,Granulocyte
45185,Stromal / Fibroblast
45186,Granulocyte
45187,Naive immune cell
45188,CD8 T cell
45189,Tumor (CD20+)
45190,Macrophage
45191,Macrophage
45192,Naive immune cell
45193,Macrophage
45194,Tumor (Podo+)
45195,CD4 T cell
45196,Vessel
45197,Tumor (CD20+)
45198,Stromal / Fibroblast
45199,Macrophage
45200,Macrophage
45201,CD8 T cell
45202,Granulocyte
45203,Granulocyte
45204,Tumor (Podo+)
45205,Macrophage
45206,Macrophage
45207,CD8 T cell
45208,CD8 T cell
45209,Stromal / Fibroblast
45210,APC
45211,B cell
45212,Tumor (Ki67+)
45213,APC
45214,Naive immune cell
45215,Granulocyte
45216,Macrophage
45217,Stromal / Fibroblast
45218,Naive immune cell
45219,Granulocyte
45220,Tumor (Ki67+)
45221,Macrophage
45222,Granulocyte
45223,Tumor (Ki67+)
45224,Granulocyte
45225,Tumor
45226,Macrophage
45227,Stromal / Fibroblast
45228,Stromal / Fibroblast
45229,CD8 T cell
45230,Tumor (Ki67+)
45231,Stromal / Fibroblast
45232,Stromal / Fibroblast
45233,Macrophage
45234,Vessel
45235,Granulocyte
45236,Vessel
45237,Tumor (CD21+)
45238,Granulocyte
45239,Stromal / Fibroblast
45240,Tumor (Ki67+)
45241,Granulocyte
45242,Tumor
45243,APC
45244,Tumor (Podo+)
45245,CD8 T cell
45246,APC
45247,CD4 T cell
45248,Granulocyte
45249,Stromal / Fibroblast
45250,Stromal / Fibroblast
45251,Granulocyte
45252,Naive immune cell
45253,Vessel
45254,Granulocyte
45255,Granulocyte
45256,Granulocyte
45257,Granulocyte
45258,APC
45259,Macrophage
45260,CD4 T cell
45261,CD8 T cell
45262,CD8 T cell
45263,CD4 T cell
45264,Granulocyte
45265,B cell
45266,Stromal / Fibroblast
45267,Naive immune cell
45268,Macrophage
45269,Tumor (CD20+)
45270,CD8 T cell
45271,Granulocyte
45272,Macrophage
45273,B cell
45274,APC
45275,Granulocyte
45276,Granulocyte
45277,Macrophage
45278,Tumor (Podo+)
45279,Macrophage
45280,Granulocyte
45281,Tumor (CD15+)
45282,Macrophage
45283,Tumor (Ki67+)
45284,Tumor (Ki67+)
45285,Tumor (Podo+)
45286,Stromal / Fibroblast
45287,Vessel
45288,Stromal / Fibroblast
45289,Granulocyte
45290,CD4 T cell
45291,Naive immune cell
45292,Macrophage
45293,Stromal / Fibroblast
45294,CD8 T cell
45295,Granulocyte
45296,Granulocyte
45297,Granulocyte
45298,Vessel
45299,CD4 T cell
45300,Tumor (CD20+)
45301,Granulocyte
45302,Macrophage
45303,CD4 T cell
45304,Stromal / Fibroblast
45305,Lymph vessel
45306,Tumor (CD15+)
45307,Granulocyte
45308,Granulocyte
45309,Tumor (CD15+)
45310,Tumor (CD20+)
45311,CD4 T cell
45312,CD4 T cell
45313,Tumor (CD20+)
45314,Granulocyte
45315,Tumor (Podo+)
45316,Macrophage
45317,CD8 T cell
45318,Granulocyte
45319,APC
45320,CD4 T cell
45321,Tumor (Ki67+)
45322,APC
45323,CD8 T cell
45324,Tumor (Ki67+)
45325,Tumor (CD21+)
45327,Naive immune cell
45328,CD8 T cell
45329,Granulocyte
45330,CD4 T cell
45331,Granulocyte
45332,Stromal / Fibroblast
45333,Naive immune cell
45334,Tumor (Ki67+)
45335,Granulocyte
45336,CD8 T cell
45337,CD4 T cell
45338,Granulocyte
45339,Granulocyte
45340,Granulocyte
45341,Granulocyte
45342,Stromal / Fibroblast
45343,Stromal / Fibroblast
45344,Tumor (CD20+)
45345,Macrophage
45346,CD4 T cell
45347,Tumor
45348,Tumor (Ki67+)
45349,Tumor (Ki67+)
45350,Tumor (Ki67+)
45351,Tumor (CD20+)
45352,CD8 T cell
45353,CD8 T cell
45354,CD8 T cell
45355,Granulocyte
45356,Granulocyte
45357,Tumor (CD20+)
45358,B cell
45359,CD4 T cell
45360,CD8 T cell
45361,Granulocyte
45362,Tumor (CD15+)
45363,Granulocyte
45364,Naive immune cell
45365,Naive immune cell
45366,Macrophage
45367,Stromal / Fibroblast
45368,Granulocyte
45369,Stromal / Fibroblast
45370,Tumor (CD21+)
45371,Tumor (Ki67+)
45372,Tumor (CD21+)
45373,CD8 T cell
45374,Tumor (CD20+)
45375,Granulocyte
45376,Tumor (CD20+)
45377,CD8 T cell
45378,Macrophage
45379,Stromal / Fibroblast
45380,Macrophage
45381,CD4 T cell
45382,Granulocyte
45383,Granulocyte
45384,Stromal / Fibroblast
45385,Macrophage
45386,CD4 T cell
45387,CD4 T cell
45388,Macrophage
45389,Tumor (Podo+)
45390,Tumor (Podo+)
45391,CD4 T cell
45392,Tumor
45393,Lymph vessel
45394,Granulocyte
45395,Tumor (CD20+)
45396,Tumor (CD20+)
45397,Tumor (CD20+)
45398,Tumor (CD15+)
45399,Tumor
45400,Granulocyte
45401,Tumor (Podo+)
45402,Tumor (CD15+)
45403,APC
45404,CD4 T cell
45405,Tumor
45406,Granulocyte
45407,Tumor (CD15+)
45408,Granulocyte
45409,Macrophage
45410,Tumor (CD20+)
45411,Macrophage
45412,Tumor (CD21+)
45413,Granulocyte
45414,Tumor (Ki67+)
45415,Stromal / Fibroblast
45416,Tumor (Podo+)
45417,Macrophage
45418,Stromal / Fibroblast
45419,Tumor (CD21+)
45420,Granulocyte
45421,Tumor
45422,CD8 T cell
45423,Naive immune cell
45424,Tumor
45425,Stromal / Fibroblast
45426,Tumor (Ki67+)
45427,Stromal / Fibroblast
45428,Tumor (Ki67+)
45429,Tumor (CD15+)
45430,CD8 T cell
45431,Tumor (CD15+)
45432,Lymph vessel
45433,Macrophage
45434,Granulocyte
45435,Granulocyte
45436,Granulocyte
45437,Granulocyte
45438,Tumor (CD20+)
45439,Stromal / Fibroblast
45440,Stromal / Fibroblast
45441,B cell
45442,APC
45443,Granulocyte
45444,Tumor (CD15+)
45445,Tumor (Podo+)
45446,Stromal / Fibroblast
45447,CD8 T cell
45448,CD8 T cell
45449,Tumor (CD15+)
45450,Tumor (CD15+)
45451,Granulocyte
45452,Tumor (Podo+)
45453,APC
45454,Macrophage
45455,CD4 T cell
45457,CD8 T cell
45458,Tumor (CD20+)
45459,Stromal / Fibroblast
45460,Tumor (Podo+)
45461,CD4 T cell
45462,Tumor (Ki67+)
45463,Tumor (Ki67+)
45464,Macrophage
45465,Macrophage
45466,CD4 T cell
45467,Granulocyte
45468,Granulocyte
45469,Granulocyte
45470,Tumor (Podo+)
45471,Tumor (Podo+)
45472,Tumor (CD20+)
45473,Naive immune cell
45474,Tumor (Ki67+)
45475,Granulocyte
45476,Granulocyte
45477,Tumor (CD20+)
45478,Tumor (Podo+)
45479,CD4 T cell
45480,Naive immune cell
45481,CD4 T cell
45482,Tumor (Ki67+)
45483,Tumor (Ki67+)
45484,Granulocyte
45485,Tumor (CD15+)
45486,Granulocyte
45487,Tumor (CD20+)
45488,Granulocyte
45489,Granulocyte
45490,Granulocyte
45491,Granulocyte
45492,Tumor (CD15+)
45493,Granulocyte
45494,Vessel
45495,Macrophage
45496,CD4 T cell
45497,CD8 T cell
45498,Granulocyte
45499,Granulocyte
45500,Tumor (Podo+)
45501,Tumor
45502,Granulocyte
45503,Granulocyte
45504,Macrophage
45505,Granulocyte
45507,Tumor (CD20+)
45508,Tumor (Podo+)
45509,CD8 T cell
45510,Granulocyte
45511,Stromal / Fibroblast
45512,Stromal / Fibroblast
45513,Tumor (CD20+)
45514,Macrophage
45515,CD4 T cell
45516,CD4 T cell
45517,Granulocyte
45518,Stromal / Fibroblast
45519,CD8 T cell
45520,Tumor
45521,Granulocyte
45522,Granulocyte
45523,Macrophage
45525,Tumor
45526,Granulocyte
45527,CD4 T cell
45528,CD8 T cell
45529,Tumor (CD20+)
45530,Tumor (CD20+)
45531,Granulocyte
45532,Tumor (Podo+)
45533,Tumor (Podo+)
45534,Tumor (Podo+)
45535,Granulocyte
45536,Tumor (CD15+)
45537,Tumor (CD20+)
45538,Macrophage
45539,Macrophage
45540,Tumor (CD20+)
45541,Macrophage
45542,CD8 T cell
45543,Macrophage
45544,CD4 T cell
45545,Tumor (Podo+)
45546,Tumor (Podo+)
45547,CD4 T cell
45548,B cell
45549,Tumor
45550,Granulocyte
45551,Tumor (CD21+)
45552,Granulocyte
45553,Granulocyte
45554,Tumor (Podo+)
45555,Naive immune cell
45556,Naive immune cell
45557,CD4 T cell
45558,CD4 T cell
45559,Granulocyte
45560,Granulocyte
45561,Granulocyte
45562,Tumor (CD20+)
45563,CD4 T cell
45564,Macrophage
45565,Granulocyte
45566,Granulocyte
45567,Granulocyte
45568,Tumor
45569,Tumor (Ki67+)
45570,Stromal / Fibroblast
45571,Granulocyte
45572,Granulocyte
45573,Vessel
45574,Tumor (Podo+)
45575,Tumor (CD20+)
45576,Macrophage
45577,Macrophage
45578,Granulocyte
45579,Naive immune cell
45580,CD8 T cell
45581,Tumor (CD21+)
45582,Stromal / Fibroblast
45583,Tumor (Ki67+)
45584,Vessel
45585,Tumor
45586,Naive immune cell
45587,CD8 T cell
45588,B cell
45589,Tumor (CD20+)
45590,Granulocyte
45591,Tumor (Ki67+)
45592,Granulocyte
45593,Naive immune cell
45594,Vessel
45595,Tumor (Podo+)
45596,Tumor (Podo+)
45597,CD4 T cell
45598,Stromal / Fibroblast
45599,Tumor (Podo+)
45600,Tumor (Podo+)
45601,CD8 T cell
45602,Tumor (Ki67+)
45603,Tumor (CD20+)
45604,Granulocyte
45605,Granulocyte
45606,Granulocyte
45607,Stromal / Fibroblast
45608,Macrophage
45609,Stromal / Fibroblast
45610,Tumor (Ki67+)
45611,Granulocyte
45613,Tumor (Ki67+)
45614,Tumor (Podo+)
45615,CD4 T cell
45616,CD8 T cell
45617,Macrophage
45618,Granulocyte
45619,Granulocyte
45620,Tumor (CD20+)
45621,Tumor (Podo+)
45622,CD4 T cell
45623,Granulocyte
45624,Granulocyte
45625,Macrophage
45626,Tumor
45627,CD8 T cell
45628,Stromal / Fibroblast
45629,CD4 T cell
45630,Macrophage
45631,Macrophage
45632,Macrophage
45633,Granulocyte
45634,Tumor (CD15+)
45636,Vessel
45637,Vessel
45638,Stromal / Fibroblast
45640,Macrophage
45641,Granulocyte
45642,Tumor (CD15+)
45643,Stromal / Fibroblast
45644,Tumor (Ki67+)
45645,Lymph vessel
45646,Stromal / Fibroblast
45647,CD4 T cell
45648,Granulocyte
45649,CD8 T cell
45650,CD4 T cell
45651,CD8 T cell
45652,Granulocyte
45653,Tumor (CD20+)
45654,CD4 T cell
45655,Granulocyte
45656,Tumor
45657,Stromal / Fibroblast
45658,Stromal / Fibroblast
45659,Stromal / Fibroblast
45660,Tumor (Ki67+)
45661,Granulocyte
45662,Tumor (CD15+)
45663,Tumor (CD20+)
45665,Macrophage
45666,Tumor
45667,APC
45668,Macrophage
45669,Stromal / Fibroblast
45670,Macrophage
45671,Macrophage
45672,APC
45673,Naive immune cell
45674,Granulocyte
45675,Tumor (CD15+)
45676,Granulocyte
45677,Tumor (Ki67+)
45678,Vessel
45679,Stromal / Fibroblast
45680,CD8 T cell
45681,CD8 T cell
45682,Tumor (CD20+)
45683,Stromal / Fibroblast
45684,Naive immune cell
45685,CD8 T cell
45686,Granulocyte
45687,Granulocyte
45688,Tumor (CD21+)
45689,Stromal / Fibroblast
45690,CD4 T cell
45691,Granulocyte
45692,Granulocyte
45693,Tumor (Ki67+)
45694,Macrophage
45695,Granulocyte
45696,Tumor
45697,Macrophage
45698,CD4 T cell
45699,Tumor (Ki67+)
45700,Granulocyte
45701,Granulocyte
45702,Tumor (Podo+)
45703,Tumor (CD15+)
45704,CD4 T cell
45705,CD8 T cell
45706,CD8 T cell
45707,Vessel
45708,Granulocyte
45709,Granulocyte
45710,Granulocyte
45711,Granulocyte
45712,Granulocyte
45713,Granulocyte
45714,Tumor (CD20+)
45715,Tumor (CD20+)
45716,Tumor
45717,Macrophage
45718,Tumor (Podo+)
45719,B cell
45720,Granulocyte
45721,Granulocyte
45722,Tumor (Podo+)
45723,Stromal / Fibroblast
45724,CD8 T cell
45725,CD4 T cell
45726,Macrophage
45727,CD4 T cell
45728,CD8 T cell
45729,Tumor (CD15+)
45730,Tumor (Podo+)
45731,Macrophage
45732,Tumor (CD21+)
45733,Granulocyte
45735,Tumor (Podo+)
45736,Granulocyte
45737,Macrophage
45738,Tumor (Ki67+)
45739,Granulocyte
45740,Granulocyte
45741,Tumor (CD15+)
45742,Vessel
45743,Tumor
45744,Tumor (Ki67+)
45745,CD4 T cell
45746,CD8 T cell
45747,Granulocyte
45748,Granulocyte
45749,Tumor (Ki67+)
45751,APC
45752,Granulocyte
45753,Tumor (CD20+)
45754,Tumor (Ki67+)
45755,Stromal / Fibroblast
45756,Granulocyte
45757,Granulocyte
45758,Tumor (Podo+)
45759,CD4 T cell
45760,Tumor
45761,Granulocyte
45762,Granulocyte
45763,Tumor (CD15+)
45764,Granulocyte
45765,Tumor (Ki67+)
45766,Macrophage
45767,Tumor (CD20+)
45768,APC
45769,CD8 T cell
45770,CD8 T cell
45771,CD4 T cell
45772,Granulocyte
45773,CD4 T cell
45774,Tumor (Ki67+)
45775,CD4 T cell
45776,CD8 T cell
45777,B cell
45778,Stromal / Fibroblast
45779,CD4 T cell
45780,Tumor (CD20+)
45781,Tumor (Ki67+)
45782,CD8 T cell
45783,Naive immune cell
45784,Vessel
45785,Tumor (CD20+)
45787,Granulocyte
45788,Stromal / Fibroblast
45789,CD4 T cell
45790,CD8 T cell
45791,Granulocyte
45792,CD8 T cell
45793,Tumor (Ki67+)
45794,Macrophage
45795,Tumor
45796,Tumor
45797,Stromal / Fibroblast
45798,Tumor (CD20+)
45799,Granulocyte
45800,Tumor (CD20+)
45801,Naive immune cell
45802,Macrophage
45803,Macrophage
45804,Granulocyte
45805,Granulocyte
45806,Stromal / Fibroblast
45807,Tumor (CD15+)
45808,Macrophage
45809,Tumor
45810,Granulocyte
45811,Granulocyte
45812,Vessel
45813,Stromal / Fibroblast
45814,CD4 T cell
45815,Granulocyte
45816,Granulocyte
45817,Granulocyte
45818,Stromal / Fibroblast
45819,Tumor (CD21+)
45820,Tumor (CD15+)
45821,Granulocyte
45822,Macrophage
45823,Tumor
45824,Granulocyte
45825,Granulocyte
45826,Vessel
45827,CD4 T cell
45828,Tumor (Podo+)
45829,Granulocyte
45830,Vessel
45831,Granulocyte
45832,Lymph vessel
45833,Stromal / Fibroblast
45834,Lymph vessel
45835,Tumor (Ki67+)
45836,Granulocyte
45837,CD4 T cell
45838,Tumor (Ki67+)
45839,Tumor (CD20+)
45840,CD8 T cell
45841,Naive immune cell
45842,CD4 T cell
45843,Vessel
45844,APC
45845,Granulocyte
45846,Tumor (CD21+)
45847,Tumor
45848,CD4 T cell
45849,CD4 T cell
45850,Tumor (CD15+)
45851,Granulocyte
45852,Vessel
45853,Tumor (Ki67+)
45854,Tumor (Podo+)
45855,CD4 T cell
45856,Tumor (CD15+)
45857,Stromal / Fibroblast
45858,Macrophage
45859,Granulocyte
45860,Tumor (Ki67+)
45861,CD4 T cell
45862,Macrophage
45863,APC
45864,Granulocyte
45865,Macrophage
45866,Granulocyte
45867,Granulocyte
45868,Granulocyte
45869,Tumor (Ki67+)
45870,Tumor
45871,Tumor (Ki67+)
45872,Macrophage
45873,Tumor (Podo+)
45874,Tumor (CD20+)
45875,Granulocyte
45876,Tumor (CD21+)
45877,CD8 T cell
45878,Granulocyte
45879,Granulocyte
45880,Granulocyte
45881,Macrophage
45883,CD8 T cell
45884,Tumor (Podo+)
45885,Granulocyte
45886,Granulocyte
45887,Granulocyte
45888,CD4 T cell
45889,Stromal / Fibroblast
45890,Macrophage
45891,Granulocyte
45892,Macrophage
45893,Granulocyte
45894,Granulocyte
45895,CD4 T cell
45896,Tumor (CD20+)
45897,CD4 T cell
45898,Tumor (CD21+)
45899,Granulocyte
45900,Stromal / Fibroblast
45901,Tumor (CD20+)
45902,Stromal / Fibroblast
45903,Granulocyte
45904,Tumor (Podo+)
45905,APC
45906,Tumor (CD20+)
45907,Granulocyte
45908,Stromal / Fibroblast
45909,Macrophage
45910,Tumor (Ki67+)
45911,Macrophage
45912,Granulocyte
45913,Granulocyte
45914,Tumor (CD20+)
45915,Tumor (CD15+)
45916,Vessel
45917,Stromal / Fibroblast
45918,CD4 T cell
45919,CD4 T cell
45920,CD4 T cell
45921,Granulocyte
45922,Granulocyte
45923,Granulocyte
45924,Granulocyte
45925,CD8 T cell
45926,Macrophage
45927,Granulocyte
45928,Granulocyte
45929,Granulocyte
45930,Tumor (Ki67+)
45931,Tumor (Ki67+)
45932,Granulocyte
45933,Macrophage
45934,Granulocyte
45935,Granulocyte
45936,Granulocyte
45937,Granulocyte
45938,Macrophage
45939,Granulocyte
45940,Macrophage
45941,APC
45942,Granulocyte
45943,Macrophage
45944,CD8 T cell
45945,Granulocyte
45946,Tumor
45947,Tumor (Podo+)
45948,Macrophage
45949,Granulocyte
45950,Macrophage
45951,Granulocyte
45952,Granulocyte
45953,CD8 T cell
45954,B cell
45955,Tumor (CD20+)
45956,Tumor (CD21+)
45957,Granulocyte
45958,Macrophage
45959,Macrophage
45960,Macrophage
45961,Granulocyte
45962,Tumor
45963,Tumor
45964,Tumor (Ki67+)
45965,Stromal / Fibroblast
45966,Tumor
45967,Tumor (CD15+)
45968,Granulocyte
45969,Tumor
45970,Tumor
45971,Macrophage
45972,Macrophage
45973,Tumor (Podo+)
45974,Tumor
45975,Tumor
45976,CD8 T cell
45977,CD8 T cell
45978,Macrophage
45979,Granulocyte
45980,Vessel
45981,Macrophage
45982,Granulocyte
45983,Granulocyte
45984,CD4 T cell
45985,Tumor
45986,Tumor
45987,Granulocyte
45988,Granulocyte
45989,Vessel
45990,Granulocyte
45991,Granulocyte
45992,CD8 T cell
45993,Granulocyte
45994,Stromal / Fibroblast
45995,Stromal / Fibroblast
45996,Granulocyte
45997,Stromal / Fibroblast
45998,CD4 T cell
45999,Granulocyte
46000,Granulocyte
46001,Granulocyte
46002,Granulocyte
46003,Macrophage
46004,CD8 T cell
46005,Tumor
46006,Granulocyte
46007,Tumor (CD15+)
46008,Vessel
46009,Macrophage
46010,Granulocyte
46011,Granulocyte
46012,Granulocyte
46013,Tumor (Podo+)
46014,Tumor (CD20+)
46015,CD4 T cell
46016,Vessel
46017,Macrophage
46018,Tumor
46019,Tumor (CD20+)
46021,Tumor (Podo+)
46022,CD8 T cell
46023,Granulocyte
46024,Tumor
46025,Tumor (CD15+)
46026,Granulocyte
46027,APC
46028,Macrophage
46029,Tumor (CD20+)
46030,Tumor (Ki67+)
46031,Granulocyte
46032,Granulocyte
46033,Granulocyte
46034,Tumor (CD20+)
46035,CD4 T cell
46036,CD8 T cell
46037,CD4 T cell
46038,CD4 T cell
46039,Macrophage
46040,CD4 T cell
46041,APC
46042,APC
46043,Granulocyte
46044,Granulocyte
46045,Lymph vessel
46046,CD8 T cell
46047,Vessel
46048,Granulocyte
46049,Tumor (CD15+)
46050,Tumor
46051,Vessel
46052,Granulocyte
46053,Tumor (CD20+)
46054,Macrophage
46055,Granulocyte
46056,Tumor (CD20+)
46057,Macrophage
46058,Granulocyte
46059,Granulocyte
46060,Tumor (CD20+)
46061,Stromal / Fibroblast
46062,Stromal / Fibroblast
46063,Tumor
46064,Tumor (Ki67+)
46065,Vessel
46066,CD8 T cell
46067,APC
46068,CD4 T cell
46070,CD4 T cell
46071,Vessel
46072,Tumor (Podo+)
46073,Granulocyte
46074,CD8 T cell
46075,Stromal / Fibroblast
46076,APC
46077,Tumor (CD21+)
46078,Granulocyte
46079,CD4 T cell
46080,CD4 T cell
46081,Tumor
46082,CD8 T cell
46083,Macrophage
46084,Tumor (Ki67+)
46085,Granulocyte
46086,CD8 T cell
46087,Macrophage
46088,Granulocyte
46090,CD8 T cell
46091,CD4 T cell
46092,Granulocyte
46093,Granulocyte
46094,Granulocyte
46095,Stromal / Fibroblast
46096,Macrophage
46097,Granulocyte
46098,Granulocyte
46099,Granulocyte
46100,Tumor
46101,Tumor
46102,Vessel
46103,CD8 T cell
46104,Macrophage
46105,Granulocyte
46106,Granulocyte
46107,Tumor
46108,Granulocyte
46109,Macrophage
46110,Naive immune cell
46111,Granulocyte
46112,Granulocyte
46113,CD4 T cell
46114,Macrophage
46115,Tumor (Ki67+)
46116,Tumor
46117,Tumor (CD20+)
46118,Tumor
46119,Stromal / Fibroblast
46120,Vessel
46121,Vessel
46122,Tumor (Ki67+)
46123,CD4 T cell
46124,Granulocyte
46125,Naive immune cell
46126,CD8 T cell
46127,CD4 T cell
46128,Tumor
46129,Granulocyte
46130,Tumor
46131,Granulocyte
46132,Granulocyte
46133,Granulocyte
46134,Macrophage
46135,Stromal / Fibroblast
46136,Tumor (CD15+)
46137,Granulocyte
46138,Tumor (Ki67+)
46139,Tumor
46140,Stromal / Fibroblast
46141,Macrophage
46142,Granulocyte
46143,Granulocyte
46145,Macrophage
46146,CD8 T cell
46147,Macrophage
46148,Granulocyte
46149,Tumor (Ki67+)
46150,Macrophage
46151,Granulocyte
46152,Granulocyte
46153,Granulocyte
46154,Macrophage
46155,CD4 T cell
46156,Macrophage
46157,Macrophage
46158,Tumor (CD21+)
46159,Stromal / Fibroblast
46160,CD4 T cell
46161,Vessel
46162,Tumor
46163,Granulocyte
46164,Granulocyte
46165,Granulocyte
46166,Macrophage
46167,Tumor
46168,Macrophage
46170,Macrophage
46171,Vessel
46172,Vessel
46173,CD4 T cell
46174,APC
46175,Granulocyte
46176,Granulocyte
46177,Granulocyte
46178,Granulocyte
46179,Granulocyte
46180,Granulocyte
46181,Naive immune cell
46182,CD8 T cell
46183,Vessel
46184,Granulocyte
46185,Granulocyte
46186,Macrophage
46187,Tumor (Ki67+)
46189,CD4 T cell
46190,CD8 T cell
46191,Macrophage
46192,Stromal / Fibroblast
46193,Tumor
46194,Granulocyte
46195,Vessel
46196,Vessel
46197,Granulocyte
46198,Tumor (Ki67+)
46199,Tumor (CD15+)
46200,Granulocyte
46201,Granulocyte
46202,Granulocyte
46203,Tumor (CD20+)
46204,Macrophage
46205,Granulocyte
46206,Granulocyte
46207,Tumor (CD15+)
46208,Macrophage
46209,CD4 T cell
46210,Granulocyte
46211,Macrophage
46212,Stromal / Fibroblast
46213,Tumor (Ki67+)
46214,CD8 T cell
46215,Macrophage
46216,Granulocyte
46217,Tumor (Ki67+)
46218,Stromal / Fibroblast
46219,Tumor (Ki67+)
46220,Granulocyte
46221,Granulocyte
46222,Granulocyte
46223,Stromal / Fibroblast
46224,CD8 T cell
46225,Macrophage
46226,Macrophage
46227,Tumor (Ki67+)
46228,Granulocyte
46229,Tumor (CD20+)
46230,Macrophage
46231,Macrophage
46232,Granulocyte
46233,Tumor (CD15+)
46234,Granulocyte
46235,Granulocyte
46236,Macrophage
46237,Tumor (CD21+)
46238,Stromal / Fibroblast
46239,Granulocyte
46240,Granulocyte
46241,Granulocyte
46242,CD4 T cell
46243,Tumor
46244,Stromal / Fibroblast
46245,Macrophage
46246,CD4 T cell
46247,Granulocyte
46248,Granulocyte
46249,APC
46250,CD4 T cell
46251,CD4 T cell
46252,Vessel
46253,Granulocyte
46254,Tumor (CD20+)
46255,Granulocyte
46256,Tumor (Podo+)
46257,CD4 T cell
46258,Macrophage
46259,Granulocyte
46260,CD4 T cell
46261,CD4 T cell
46262,Macrophage
46263,CD4 T cell
46264,Tumor (CD21+)
46265,Granulocyte
46266,Vessel
46267,Tumor (Ki67+)
46268,Granulocyte
46269,Macrophage
46270,CD4 T cell
46271,Tumor (CD15+)
46272,Granulocyte
46273,Granulocyte
46274,Macrophage
46275,Macrophage
46276,Macrophage
46277,Tumor (Ki67+)
46278,Granulocyte
46279,Stromal / Fibroblast
46280,CD8 T cell
46281,B cell
46282,APC
46283,Granulocyte
46284,Tumor (CD15+)
46285,Vessel
46286,Tumor
46287,Tumor (CD15+)
46288,Granulocyte
46289,Tumor (CD21+)
46290,Lymph vessel
46291,Stromal / Fibroblast
46292,CD8 T cell
46294,CD8 T cell
46295,Granulocyte
46296,Tumor (CD15+)
46297,Tumor (CD15+)
46298,Granulocyte
46299,Stromal / Fibroblast
46300,Stromal / Fibroblast
46301,Tumor
46302,Tumor
46303,Naive immune cell
46304,CD4 T cell
46305,Granulocyte
46306,Vessel
46307,Macrophage
46308,Granulocyte
46309,Granulocyte
46310,Granulocyte
46311,Stromal / Fibroblast
46312,CD8 T cell
46313,CD4 T cell
46314,Macrophage
46315,Tumor
46316,Granulocyte
46317,Tumor (CD15+)
46318,APC
46319,CD4 T cell
46320,CD4 T cell
46321,Granulocyte
46322,Granulocyte
46323,Macrophage
46324,Vessel
46325,Granulocyte
46326,Tumor (CD20+)
46327,Granulocyte
46328,Vessel
46329,APC
46330,Macrophage
46331,Macrophage
46332,CD8 T cell
46333,Granulocyte
46334,Granulocyte
46335,Granulocyte
46336,Tumor
46337,Granulocyte
46338,CD4 T cell
46339,Macrophage
46340,Tumor (Podo+)
46341,Tumor (Ki67+)
46342,Granulocyte
46343,Granulocyte
46344,Granulocyte
46345,Tumor
46346,Granulocyte
46347,APC
46348,Stromal / Fibroblast
46349,Granulocyte
46350,Granulocyte
46351,Tumor
46352,Tumor (CD20+)
46353,Naive immune cell
46354,Vessel
46355,Granulocyte
46356,Granulocyte
46357,Lymph vessel
46358,Stromal / Fibroblast
46359,Granulocyte
46360,Tumor
46361,Tumor (Ki67+)
46362,Tumor (CD20+)
46363,Macrophage
46364,Vessel
46365,Tumor (CD20+)
46366,CD8 T cell
46367,B cell
46368,Macrophage
46369,Macrophage
46370,Granulocyte
46371,Granulocyte
