ACQUISITION_ID,CELL_ID,CD11b,CD14,CD15,CD163,CD20,CD21,CD31,CD34,CD3e,CD4,CD45,CD45RA,CD45RO,CD68,CD8,CollagenIV,HLA-DR,Ki67,PanCK,Podoplanin,Vimentin,aSMA
UPMC_c001_v001_r001_reg004,21041,4.52442585340349,3.80438991469932,4.40120264727335,11.3792396837408,3.53997157226312,5.34174869750032,4.47357917059599,3.16167080209063,4.39969274592165,3.80502951555097,3.34128201065037,3.21204121105498,2.76833974683478,3.24997884189974,3.85158254402398,3.87569309704596,3.65831817885464,3.74176479811936,10.2356173744784,6.19243424168512,3.25441497723861,3.7875823750744
UPMC_c001_v001_r001_reg004,21042,3.88813419190761,3.66075237436919,3.98526892536101,8.20479811947661,4.67918408542136,4.18046413055231,5.2849936554064,3.42340720161014,3.67462040052434,4.37821338895162,2.81777551764526,4.39753587760779,3.21200393224348,4.09634366911157,4.30026188508055,3.33242595436477,2.6907435975455,9.01651169233045,9.77416953793101,3.94230447411009,3.91467668884754,3.14541069960139
UPMC_c001_v001_r001_reg004,21043,3.73218595061619,2.711988879878,3.36624433312804,5.05165442695469,5.15610737022102,4.28342810064499,4.20325555180329,3.68244481047312,5.23330354869204,4.56598999497877,3.55624854182337,3.42300593097798,2.00787672876501,3.69923269203336,6.87244996383234,2.98936723189719,2.67593380490176,16.2203515588891,6.49235338993858,2.93889296979117,4.49766826257808,2.64001595718193
UPMC_c001_v001_r001_reg004,21044,2.54940537570655,1.89264261768254,1.50967445736846,0.310730589566247,1.41125118548612,0.810988968307164,1.37444398164769,2.56341566466967,8.45729696724823,2.0124115594174,8.31603722458282,2.01958540853249,12.6299473733331,2.07895159835583,19.3068685728945,2.22773617229174,1.99224366628587,1.27296215524831,0.347230819542425,4.42614548093258,19.7114487590718,2.77858140182851
UPMC_c001_v001_r001_reg004,21045,2.35844864791026,2.06072849608574,1.7762946570771,1.90358850748163,1.43626745842976,2.60380829095006,1.45387314532843,1.37552021810531,12.718798615937,1.44014143071055,9.77766387358923,2.64907019505575,3.36284170829064,1.62652052505955,23.3774015998148,2.25860969835401,1.62889454141904,1.76698580367114,1.87096880384945,2.16748190216579,18.8503905280704,1.53570135264437
UPMC_c001_v001_r001_reg004,21046,4.92614575476173,4.64673553974265,3.49981284131387,8.45450632592935,4.61791521471374,6.76645865415226,4.63705615788946,3.78226217571214,4.69394078935334,4.11770699843091,3.96679171446919,4.31674234365776,2.98165003330528,3.73547877468727,3.12182276458313,4.14424006496282,3.69456844586769,3.79512303722775,8.11344729966686,3.78977534436577,4.22168667571073,3.97613304949631
UPMC_c001_v001_r001_reg004,21047,3.19060327097322,3.18351185252527,3.13732206807244,5.38990711823227,4.09463525825577,2.63989624410303,4.66165659903024,3.64735329528778,5.24916426758571,4.4589984656864,4.14988837026713,2.15951210777562,3.32373729892821,4.700872375559,5.91312267285651,3.25745998467006,3.62807532601325,9.99472479887536,6.98017434420966,5.38238069067568,7.09770373219154,3.75929985822586
UPMC_c001_v001_r001_reg004,21048,5.07587666186007,3.64294527936675,3.55561576695588,3.17838763692545,6.00011731967702,2.28685292830418,2.97501028919476,3.73897371960237,5.05698213560998,4.12322071655495,3.6130909673566,3.97051428321466,3.54637385522307,4.71997767176241,5.35662743995598,3.9515192325597,3.91739391418994,9.97146988736665,4.47565189928591,6.2427142886097,6.09658196395537,4.50410214246857
UPMC_c001_v001_r001_reg004,21049,4.49437078762552,3.56767802770007,3.41962294893124,5.08640719726519,4.54542730590262,3.75993311443067,4.622531582985,3.80358684405586,3.79473860719872,5.45346223332705,3.19525484110792,4.22561847717603,3.66597725001817,4.15026173613794,5.62667322985726,3.23860273907485,2.93662760607823,10.9931258961356,6.52040233632117,4.62726178913589,4.3954205118675,3.87701493766748
UPMC_c001_v001_r001_reg004,21050,6.86520113603816,2.23941957693107,2.06826655867511,0.737732124041354,1.58619988922146,1.08067547057498,1.43025591207236,2.89828620131276,5.76710433386851,5.14479970882149,6.77757582271455,3.11634138668088,15.5907526838409,3.12181848469194,4.6000799095255,4.29710902361317,3.10916207476051,3.07574093639511,0.964372916016646,8.51595495672678,12.348173762603,4.66497713087372
UPMC_c001_v001_r001_reg004,21051,4.2664190285674,3.36534205996599,2.98293275240123,6.00201199990297,3.34251827827052,3.76998346447538,3.44972648685906,3.00500409525301,3.20040852899821,3.59598341453776,6.0470920348161,3.30947910954634,4.11918535910102,3.46320098465276,2.68708521910996,3.38552244295398,9.52910293742928,2.52945503987731,6.39142980822638,9.8028958495942,9.15364658457581,2.60157452088536
UPMC_c001_v001_r001_reg004,21052,5.3529000104976,2.62886206271738,3.09275041180179,3.82632578007817,5.82946792432895,3.64601450035426,3.47678778019395,2.83686742265563,4.01877465349299,6.93015034336839,5.44372347627939,3.36239361544963,7.92651063342732,3.18958403447233,2.68655714880329,3.25715043591692,2.19418717933136,11.5023326040154,4.70747881317674,8.6930389403686,2.01567567568529,3.38246655358459
UPMC_c001_v001_r001_reg004,21053,5.20472217167986,7.5875297495497,2.98729075199792,3.87402331459129,3.81399927783678,3.82592143195965,4.1133505878998,2.75178684598222,3.24991614950519,4.18855793100945,5.61174414800347,2.9129174942947,5.25069583285313,4.69807545843639,2.75563548078899,3.3021893776898,3.0885198029348,10.0025602811586,4.66540961904637,9.84180789574077,3.43530323893281,2.83804315810832
UPMC_c001_v001_r001_reg004,21054,1.60027710236859,10.7683651619088,1.33558318112121,0.219116760317355,0.97229606486889,1.2300238038218,1.21525110399288,1.32914072258891,2.10781023931718,6.25247710569327,5.67269529065844,1.69792690631744,4.91754210856495,10.842159674718,0.811894672149378,8.64371393448233,15.9132978223595,1.09392175809658,0.1018570908292,5.70219624553198,16.2986510516012,1.27380219869209
UPMC_c001_v001_r001_reg004,21055,3.93855847808323,4.11784734448295,3.81008118723862,8.13389697832959,3.54566142363438,4.8809987778611,4.67783582039548,3.96335900388515,3.98104227388764,3.97259555943438,3.79557686266906,4.36937660851095,2.52669043304559,3.85382026577078,5.00195691244222,3.67026152842568,4.20102503550211,3.69348265002514,7.87719605696311,8.47356471261772,4.60629247232766,2.90887961446745
UPMC_c001_v001_r001_reg004,21056,6.16353238124508,4.55339081296588,3.26546806020297,5.73406549744886,5.96746188212121,4.92675145098414,3.12429398610233,4.11288206291265,6.43996292344321,4.13913223892209,4.93321169527994,3.78288598954717,5.46771149459012,3.28784497616012,4.26236781481033,3.73138140202399,3.89199590561928,3.65765124774635,5.62422272012904,5.08512165152821,4.51837253827711,3.33029126793992
UPMC_c001_v001_r001_reg004,21057,3.31247735165361,2.21790965870852,2.26326346597168,6.66149521205739,3.89103232502111,2.71522464071821,3.03631075177451,2.58722522639696,4.13926366380488,3.33761537236422,2.20162209649795,2.0098041521956,4.40042261030723,2.63847847484059,3.10809058723146,2.66684951720044,2.37064372269282,28.6513201873634,7.52074403918689,4.27052835703532,3.12688505655136,2.87279353042586
UPMC_c001_v001_r001_reg004,21058,5.82974770510349,2.28037890149172,2.40967771829446,1.7526281727328,4.73031293558635,2.27980972227377,2.67474560688594,3.21807876018509,3.94069625435625,2.61940952271904,4.05324573741094,4.79275686427241,5.06371230593839,3.13580299777826,5.78568727498382,3.01772979178787,2.80702099848359,14.1276794721837,2.65159579635088,5.69936956079154,13.3729190026114,3.75699489777826
UPMC_c001_v001_r001_reg004,21059,4.53140463535911,2.48094613119703,2.85980007123817,3.7143025306109,3.2040273947644,2.66253654913155,2.32425056871677,2.1767339024529,3.80521104669948,2.35088063866539,2.85952116702286,2.92751589358685,3.22536067165095,3.09001816570651,5.41948932028657,3.54489204020333,2.44114669797987,24.3544128640769,3.95078758024578,12.8316416270589,2.19781454570619,3.0473059576396
UPMC_c001_v001_r001_reg004,21060,5.61953278487371,5.12991327944155,3.55666317444909,6.02920443535632,7.35880807628981,4.2450448910232,4.27220801741113,3.29593562588765,3.51707485154665,3.70484002175027,5.3935475792495,4.16850230763193,2.48127856883026,3.50038557094758,2.31331928263749,3.86743883607746,3.46060068796313,3.88573521975654,6.94994814419373,9.67899653084709,3.94278492571184,3.62823718812407
UPMC_c001_v001_r001_reg004,21061,3.10845558018509,2.03884043225915,2.87613079144277,0.237772257050808,1.61800484895944,2.14224763747783,11.1167506598276,10.3085044634415,5.21244614954862,1.10462781685767,2.46728914885134,2.05254249960395,1.3264661335355,2.46547689634247,1.88592943964844,5.3910814008555,3.95559302012071,4.30422821825227,0.251050348899894,4.11543529606799,18.6949071572623,13.3262198035091
UPMC_c001_v001_r001_reg004,21062,4.03851706088864,9.58978702885064,3.59189720474032,5.21963931856659,6.85535951494092,3.71305366774682,4.10639499971903,4.31705057980401,3.70911338379768,3.19685879661997,3.86156186322217,3.47713834485782,2.74815221396763,4.08788919526266,3.900053852293,3.53933211901743,5.84703792538828,4.29659478163877,5.7373443442035,5.6069816423263,5.43279618429663,3.12744597785121
UPMC_c001_v001_r001_reg004,21063,6.00362472174242,4.01689707043741,3.45797968097907,5.38021976611516,5.92284166561763,4.80136601157009,3.52796472360199,4.19500483768109,4.76762933769415,3.46576349276494,3.45616304269211,4.14963793647184,5.07133169157814,3.74215972811047,3.70859992772646,4.92752394276921,3.98790359737442,4.91566623534582,5.47841184498389,6.14893233827251,5.49965952128778,3.37471888518337
UPMC_c001_v001_r001_reg004,21064,3.98051228123563,2.31418638013853,1.89882314819095,1.11235644771065,1.95981507987028,0.964973354393728,11.0302582606033,10.9474307445146,3.93162146523471,2.66103393646905,3.91754292937269,1.93669609971702,6.99386872958296,3.28887475388805,2.17357143613796,4.29136896294371,4.85947605993849,3.20687163639418,1.69030555422087,3.13217871249279,18.9463791547211,4.76185487222873
UPMC_c001_v001_r001_reg004,21065,3.66065450469297,8.5983497702244,2.64781788606427,3.35696859759698,2.90288412876852,3.02307181658729,2.71578613353088,2.8670981950805,2.12864514110595,4.92418658783609,8.99118329326815,2.5886122627054,6.31053889660612,7.19560597881038,2.04566679770383,2.14490176055519,3.96898910653727,9.71473765858653,4.04149329856484,7.02656045220722,6.7973964278027,2.34885130516452
UPMC_c001_v001_r001_reg004,21066,2.28477786448549,2.30553382214856,6.07306044144729,0.316005804927074,1.29876649014742,1.1942948977647,14.1036421430627,13.931378657488,2.69554984510274,1.26867359247811,1.72498926649057,3.35111087787008,1.7704768848875,2.1249498431411,0.760601990751516,5.07539119266031,2.71094176135931,0.933636051813022,0.253233517286748,4.36350664515509,25.5045651485389,5.95491326099383
UPMC_c001_v001_r001_reg004,21067,6.81345834797088,3.2132643860538,3.15792943745819,7.23568496668532,3.35529938186821,4.61516796813592,4.01522675138835,3.3273685872585,4.61702730454122,2.86174813867663,2.64365442864954,4.27916009438272,5.69066248768832,2.63659736097813,4.92536941520251,3.66041015595525,3.52754043265389,7.563262741643,6.48677825756746,9.83625943067616,2.30823425679231,3.2298956677737
UPMC_c001_v001_r001_reg004,21068,6.53640427741238,3.25475406066591,3.81339370723825,6.4724758990538,4.57598303769351,4.86947785687357,4.04606006814476,4.32294581336016,4.73892735656653,3.30548454644592,2.87060350643859,4.7928354779128,5.15214384482902,3.49049506935653,4.51055101411291,4.43919002152687,3.62161728377506,4.43604672136898,6.52470648566763,7.74243826492687,2.53540608176574,3.94805960486421
UPMC_c001_v001_r001_reg004,21069,6.88130372544,3.66704851788643,3.83674477490075,4.26916752701762,5.1217343694204,5.08278293614358,3.23775585331575,4.1752363411995,5.67736714155753,3.30744481084176,2.91415494705767,4.25897355797841,5.52372328522656,3.23519438940278,6.011985419432,4.47214758353429,4.59925483265202,4.66430394013944,4.81855152601632,6.36118949164269,3.63377324941766,4.25016177977683
UPMC_c001_v001_r001_reg004,21070,2.1722935883874,2.29656314909761,1.74466884755413,3.17509939982918,1.57658746147782,2.85412081420836,1.82760644647352,1.87817127519957,7.61362096466514,1.66262163768301,8.57633230442969,1.91741722121373,7.55390755019542,1.80419932990792,21.9972802111351,1.83327277036123,2.07773828009904,1.88982075358897,2.85090135541549,1.97653234830047,18.7958217813881,1.92542250938906
UPMC_c001_v001_r001_reg004,21071,3.26426347121894,3.92003457314209,2.4468805443355,2.72953051791649,10.3246381414435,2.22904184554811,3.26579235177523,2.58628924061179,5.66847731572283,3.52869475169603,5.12470621953295,2.85794804215412,2.93100404931814,3.26413185873185,15.1998264246686,2.68022345380966,3.10965730383678,11.1881318416847,3.85136322191319,3.37631753121969,3.6623778598685,2.79066943985128
UPMC_c001_v001_r001_reg004,21072,2.37323908228272,1.86207222989013,1.68239280163646,0.443066709245115,1.22410462907218,0.198502779053272,5.55345050369648,10.5782056591675,2.6575211233052,4.76975142924262,8.28608816248739,6.74709877743009,16.2420158171605,2.47102596835893,2.08122643064439,2.85405842737339,2.96788457940304,0.584288801430218,0.499081931849244,4.38245345591656,19.8610688532316,1.68140184812299
UPMC_c001_v001_r001_reg004,21073,5.52022605168052,5.37219416314473,2.60324728083511,3.21120544073522,2.72644445464466,2.9534870726123,3.16190337579768,2.79477761192203,3.29736341046824,4.33683899011702,5.63479181399367,3.19720125285935,5.47080863219469,4.93636757551795,2.31787356388121,3.71056080387648,4.76641285714402,4.74422441624843,4.27116255602551,13.3838297842322,9.17897882814506,2.41010006392396
UPMC_c001_v001_r001_reg004,21074,3.18151640956256,2.14169105777075,2.05090821894207,0.179288406068263,1.32599262986262,1.48364394626984,13.0037405973162,7.009189963071,4.15921487344396,1.64109496543118,1.74222357575254,2.62945796093602,5.21981846236274,2.37699994548708,0.671684466281393,4.52106571479437,3.96098349829035,1.65389402882741,0.139495975368227,4.22827409291812,19.6117149473051,17.0681062639382
