CELL_ID,CLUSTER_LABEL
2475,Macrophage
2476,Granulocyte
2477,Tumor
2478,CD4 T cell
2479,Macrophage
2480,CD4 T cell
2481,Macrophage
2482,Vessel
2483,Tumor (Podo+)
2484,Tumor (Podo+)
2485,Granulocyte
2486,Vessel
2487,Stromal / Fibroblast
2488,Stromal / Fibroblast
2489,Stromal / Fibroblast
2490,Tumor
2491,Tumor
2492,Tumor (Podo+)
2493,Granulocyte
2494,CD8 T cell
2495,Stromal / Fibroblast
2496,Stromal / Fibroblast
2497,CD8 T cell
2498,Tumor (Podo+)
2499,Tumor (Podo+)
2500,Naive immune cell
2501,Tumor
2502,Tumor (CD15+)
2503,Tumor
2504,Granulocyte
2505,Tumor (Ki67+)
2506,Granulocyte
2507,Granulocyte
2508,Tumor
2509,Tumor (CD21+)
2510,Tumor (Podo+)
2511,Granulocyte
2512,Stromal / Fibroblast
2513,CD4 T cell
2514,Tumor
2515,Stromal / Fibroblast
2516,Stromal / Fibroblast
2517,Vessel
2518,Tumor (Podo+)
2519,Tumor
2520,Stromal / Fibroblast
2521,CD4 T cell
2522,Macrophage
2523,Macrophage
2524,Stromal / Fibroblast
2525,Tumor (CD21+)
2526,Granulocyte
2527,Macrophage
2528,Vessel
2529,Macrophage
2530,Tumor
2531,Vessel
2532,Macrophage
2533,Tumor
2534,Granulocyte
2535,Tumor
2536,Vessel
2537,Tumor (CD21+)
2538,Stromal / Fibroblast
2539,Tumor (CD21+)
2540,Tumor (CD21+)
2541,Stromal / Fibroblast
2542,Macrophage
2543,Tumor
2544,Stromal / Fibroblast
2545,Stromal / Fibroblast
2546,Vessel
2547,Vessel
2548,Macrophage
2549,Tumor (Podo+)
2550,Stromal / Fibroblast
2551,Tumor
2552,Stromal / Fibroblast
2553,Tumor (CD15+)
2554,Tumor (CD15+)
2555,Tumor (Ki67+)
2556,Tumor
2557,Granulocyte
2558,Vessel
2559,Vessel
2560,Stromal / Fibroblast
2561,APC
2562,Tumor (CD15+)
2563,Tumor
2564,Stromal / Fibroblast
2565,Macrophage
2566,Stromal / Fibroblast
2567,Stromal / Fibroblast
2568,Stromal / Fibroblast
2569,Macrophage
2570,Stromal / Fibroblast
2571,Stromal / Fibroblast
2572,Stromal / Fibroblast
2573,Tumor (Ki67+)
2574,Stromal / Fibroblast
2575,Macrophage
2576,Vessel
2577,Tumor
2578,CD8 T cell
2579,Macrophage
2580,Granulocyte
2581,Tumor (Podo+)
2582,APC
2583,Tumor
2584,Tumor (CD15+)
2585,Macrophage
2586,Vessel
2587,Granulocyte
2588,Tumor
2589,Tumor (CD21+)
2590,Stromal / Fibroblast
2591,Stromal / Fibroblast
2592,Tumor (Podo+)
2593,Tumor (CD21+)
2594,Stromal / Fibroblast
2595,Macrophage
2596,Stromal / Fibroblast
2597,Tumor (Podo+)
2598,Tumor (Ki67+)
2599,Tumor (CD20+)
2600,Granulocyte
2601,Macrophage
2602,Tumor
2603,CD4 T cell
2604,Tumor
2605,Stromal / Fibroblast
2606,Stromal / Fibroblast
2607,Granulocyte
2608,Granulocyte
2609,CD8 T cell
2610,Tumor
2611,Stromal / Fibroblast
2612,Granulocyte
2613,Vessel
2614,Macrophage
2615,Macrophage
2616,Tumor (Podo+)
2617,CD8 T cell
2618,Tumor (CD15+)
2619,Tumor (CD15+)
2620,Macrophage
2621,Granulocyte
2622,Granulocyte
2623,CD4 T cell
2624,Granulocyte
2625,Granulocyte
2626,Granulocyte
2627,Tumor (CD21+)
2628,Stromal / Fibroblast
2629,Stromal / Fibroblast
2630,Vessel
2631,Stromal / Fibroblast
2632,Granulocyte
2633,Tumor
2634,Tumor (CD21+)
2635,Stromal / Fibroblast
2636,Tumor (Podo+)
2637,Tumor (Podo+)
2638,Stromal / Fibroblast
2639,Stromal / Fibroblast
2640,Stromal / Fibroblast
2641,Tumor (Ki67+)
2642,CD8 T cell
2643,Granulocyte
2644,Granulocyte
2645,Granulocyte
2646,Macrophage
2647,Vessel
2648,Tumor (Ki67+)
2649,Vessel
2650,Macrophage
2651,Granulocyte
2652,Tumor (Podo+)
2653,Macrophage
2654,Stromal / Fibroblast
2655,Stromal / Fibroblast
2656,Macrophage
2657,Granulocyte
2658,Tumor
2659,Stromal / Fibroblast
2660,Stromal / Fibroblast
2661,Macrophage
2662,Tumor (CD21+)
2663,Stromal / Fibroblast
2664,Stromal / Fibroblast
2665,Macrophage
2666,Granulocyte
2667,Tumor
2668,Vessel
2669,Tumor (CD21+)
2670,Macrophage
2671,Stromal / Fibroblast
2672,Stromal / Fibroblast
2673,Tumor (Podo+)
2674,Granulocyte
2675,Granulocyte
2676,Macrophage
2677,Tumor
2678,Macrophage
2679,Tumor
2680,Tumor
2681,Stromal / Fibroblast
2682,Tumor (CD15+)
2683,Stromal / Fibroblast
2684,Macrophage
2685,Stromal / Fibroblast
2686,Tumor
2687,Granulocyte
2688,Tumor (CD15+)
2689,Vessel
2690,Granulocyte
2691,Granulocyte
2692,Tumor
2693,Tumor
2694,Macrophage
2695,Tumor
2696,Tumor (CD21+)
2697,Tumor
2698,Stromal / Fibroblast
2699,Tumor (CD21+)
2700,Stromal / Fibroblast
2701,Tumor (Podo+)
2702,Granulocyte
2703,Tumor (CD15+)
2704,Tumor (CD20+)
2705,Tumor
2706,Tumor
2707,Stromal / Fibroblast
2708,Vessel
2709,Tumor (Ki67+)
2710,Granulocyte
2711,Macrophage
2712,Stromal / Fibroblast
2713,Macrophage
2714,Macrophage
2715,Tumor
2716,CD4 T cell
2717,Macrophage
2718,CD4 T cell
2719,Macrophage
2720,Tumor
2721,Granulocyte
2722,Vessel
2723,Tumor
2724,Stromal / Fibroblast
2725,Tumor
2726,Tumor (CD21+)
2727,Tumor (CD21+)
2728,Granulocyte
2729,Tumor (CD15+)
2730,Macrophage
2731,Stromal / Fibroblast
2732,Tumor (CD21+)
2733,Tumor (CD15+)
2734,Stromal / Fibroblast
2735,Granulocyte
2736,Stromal / Fibroblast
2737,Macrophage
2738,Granulocyte
2739,Stromal / Fibroblast
2740,Macrophage
2741,Tumor (Podo+)
2742,Tumor
2743,Stromal / Fibroblast
2744,Macrophage
2745,Tumor
2746,CD4 T cell
2747,Macrophage
2748,Tumor (CD20+)
2749,Tumor (CD21+)
2750,Stromal / Fibroblast
2751,Tumor
2752,Stromal / Fibroblast
2753,Stromal / Fibroblast
2754,Stromal / Fibroblast
2755,Macrophage
2756,Tumor (CD21+)
2757,Granulocyte
2758,CD8 T cell
2759,Stromal / Fibroblast
2760,Tumor
2761,Tumor (Podo+)
2762,Stromal / Fibroblast
2763,Tumor
2764,Stromal / Fibroblast
2765,Granulocyte
2766,Macrophage
2767,Tumor
2768,Tumor
2769,Tumor (CD21+)
2770,Tumor (Podo+)
2771,Tumor
2772,Stromal / Fibroblast
2773,Tumor (CD21+)
2774,Stromal / Fibroblast
2775,Granulocyte
2776,Granulocyte
2777,Tumor
2778,CD4 T cell
2779,Granulocyte
2780,Macrophage
2781,CD8 T cell
2782,Stromal / Fibroblast
2783,Tumor
2784,Stromal / Fibroblast
2785,CD4 T cell
2786,Stromal / Fibroblast
2787,Tumor (CD15+)
2788,Tumor (CD21+)
2789,Macrophage
2790,Stromal / Fibroblast
2791,Macrophage
2792,CD8 T cell
2793,Stromal / Fibroblast
2794,Macrophage
2795,Naive immune cell
2796,Stromal / Fibroblast
2797,Macrophage
2798,Macrophage
2799,Tumor
2800,Tumor (CD20+)
2801,Tumor (CD20+)
2802,Tumor (Podo+)
2803,Granulocyte
2804,Tumor (Podo+)
2805,Tumor
2806,Macrophage
2807,Tumor
2808,Stromal / Fibroblast
2809,Stromal / Fibroblast
2810,Stromal / Fibroblast
2811,Tumor (Podo+)
2812,Granulocyte
2813,Tumor
2814,Tumor (Ki67+)
2815,CD4 T cell
2816,Tumor (Ki67+)
2817,Stromal / Fibroblast
2818,Stromal / Fibroblast
2819,Tumor
2820,Tumor
2821,Tumor
2822,Stromal / Fibroblast
2823,Stromal / Fibroblast
2824,Tumor (CD21+)
2825,Stromal / Fibroblast
2826,Vessel
2827,Macrophage
2828,Tumor (Ki67+)
2829,Tumor (Podo+)
2830,Tumor
2831,Tumor
2832,Tumor
2833,Stromal / Fibroblast
2834,Tumor
2835,Stromal / Fibroblast
2836,Macrophage
2837,Tumor
2838,Tumor (CD20+)
2839,Macrophage
2840,Tumor (Podo+)
2841,Tumor (Ki67+)
2842,CD8 T cell
2843,Stromal / Fibroblast
2844,Tumor
2845,Tumor (CD21+)
2846,Tumor (Ki67+)
2847,Stromal / Fibroblast
2848,Stromal / Fibroblast
2849,Stromal / Fibroblast
2850,CD8 T cell
2851,Stromal / Fibroblast
2852,Tumor (CD21+)
2853,Tumor
2854,Tumor (CD20+)
2855,Tumor (CD21+)
2856,Stromal / Fibroblast
2857,Tumor
2858,Tumor (Podo+)
2859,Tumor (Ki67+)
2860,Stromal / Fibroblast
2861,Tumor
2862,Stromal / Fibroblast
2863,Tumor (Podo+)
2864,Tumor (Podo+)
2865,Granulocyte
2866,Macrophage
2867,Tumor
2868,Stromal / Fibroblast
2869,Tumor (CD15+)
2870,CD8 T cell
2871,Macrophage
2872,Naive immune cell
2873,CD8 T cell
2874,Tumor
2875,Tumor (CD20+)
2876,Tumor (CD15+)
2877,Stromal / Fibroblast
2878,Tumor (CD20+)
2879,Macrophage
2880,Tumor (Podo+)
2881,Granulocyte
2882,Tumor
2883,CD4 T cell
2884,Stromal / Fibroblast
2885,Tumor (CD21+)
2886,Stromal / Fibroblast
2887,Tumor (CD15+)
2888,Stromal / Fibroblast
2889,Stromal / Fibroblast
2890,Tumor (CD20+)
2891,Tumor (CD21+)
2892,Tumor (CD21+)
2893,Vessel
2894,CD8 T cell
2895,Tumor (CD20+)
2896,Stromal / Fibroblast
2897,Tumor (Podo+)
2898,Tumor
2899,Stromal / Fibroblast
2900,Tumor (Podo+)
2901,CD8 T cell
2902,Granulocyte
2903,Macrophage
2904,CD4 T cell
2905,Tumor
2906,Tumor
2907,Tumor (CD21+)
2908,Tumor (CD20+)
2909,Macrophage
2910,Macrophage
2911,Macrophage
2912,CD4 T cell
2913,Tumor (CD20+)
2914,Stromal / Fibroblast
2915,Stromal / Fibroblast
2916,Macrophage
2917,Stromal / Fibroblast
2918,Tumor (Podo+)
2919,Tumor (CD21+)
2920,Stromal / Fibroblast
2921,Vessel
2922,Tumor (Podo+)
2923,APC
2924,Stromal / Fibroblast
2925,CD8 T cell
2926,Tumor (Podo+)
2927,Tumor (Ki67+)
2928,Tumor
2929,Macrophage
2930,Tumor
2931,Tumor (CD20+)
2932,Stromal / Fibroblast
2933,Tumor
2934,Macrophage
2935,Tumor (CD21+)
2936,Tumor
2937,Stromal / Fibroblast
2938,Stromal / Fibroblast
2939,Vessel
2940,Stromal / Fibroblast
2941,Tumor (Podo+)
2942,Tumor (CD20+)
2943,Tumor (CD21+)
2944,Granulocyte
2945,Tumor
2946,Tumor
2947,Stromal / Fibroblast
2948,Stromal / Fibroblast
2949,Vessel
2950,Tumor (CD20+)
2951,Macrophage
2952,Tumor
2953,Stromal / Fibroblast
2954,Tumor (Ki67+)
2955,Tumor (CD20+)
2956,Tumor (CD21+)
2957,Tumor (Ki67+)
2958,Macrophage
2959,CD4 T cell
2960,Tumor
2961,Stromal / Fibroblast
2962,Granulocyte
2963,CD4 T cell
2964,Tumor (Podo+)
2965,Tumor (CD20+)
2966,Tumor (CD20+)
2967,Tumor (Podo+)
2968,Stromal / Fibroblast
2969,Tumor (CD20+)
2970,Tumor (CD20+)
2971,Tumor
2972,Tumor
2973,APC
2974,Tumor (CD20+)
2975,Macrophage
2976,Tumor (Ki67+)
2977,Tumor (Ki67+)
2978,Tumor (CD21+)
2979,Tumor (CD20+)
2980,Tumor
2981,Tumor
2982,Tumor (Ki67+)
2983,Stromal / Fibroblast
2984,Tumor (Podo+)
2985,Tumor
2986,Tumor (CD20+)
2987,Stromal / Fibroblast
2988,Stromal / Fibroblast
2989,Granulocyte
2990,Tumor (CD21+)
2991,Granulocyte
2992,CD4 T cell
2993,Naive immune cell
2994,CD4 T cell
2995,Tumor (CD21+)
2996,CD4 T cell
2997,Tumor
2998,CD4 T cell
2999,Tumor (Podo+)
3000,Tumor
3001,CD8 T cell
3002,Macrophage
3003,Tumor (CD21+)
3004,Tumor (Podo+)
3005,CD4 T cell
3006,Granulocyte
3007,Stromal / Fibroblast
3008,Tumor
3009,Stromal / Fibroblast
3010,APC
3011,Tumor
3012,Stromal / Fibroblast
3013,Stromal / Fibroblast
3014,Tumor (Ki67+)
3015,Vessel
3016,Granulocyte
3017,Granulocyte
3018,Tumor (Podo+)
3019,Tumor (CD21+)
3020,Stromal / Fibroblast
3021,Tumor
3022,Tumor (CD21+)
3023,Tumor
3024,Tumor (Podo+)
3025,Tumor
3026,Stromal / Fibroblast
3027,Tumor (CD20+)
3028,Granulocyte
3029,Stromal / Fibroblast
3030,Tumor
3031,Tumor
3032,Stromal / Fibroblast
3033,Stromal / Fibroblast
3034,Tumor (CD20+)
3035,Tumor (CD20+)
3036,Tumor (Podo+)
3037,Naive immune cell
3038,Granulocyte
3039,Tumor
3040,APC
3041,Granulocyte
3042,CD4 T cell
3043,Tumor (Ki67+)
3044,Tumor (Ki67+)
3045,CD4 T cell
3046,Tumor (Ki67+)
3047,Stromal / Fibroblast
3048,Tumor (Podo+)
3049,Tumor
3050,Tumor (CD15+)
3051,Tumor (CD20+)
3052,Tumor (Ki67+)
3053,APC
3054,Tumor (CD21+)
3055,Stromal / Fibroblast
3056,Tumor
3057,Tumor (Ki67+)
3058,Tumor
3059,Macrophage
3060,Tumor (Podo+)
3061,Tumor (Podo+)
3062,Stromal / Fibroblast
3063,Tumor (CD20+)
3064,Granulocyte
3065,Stromal / Fibroblast
3066,Tumor (CD20+)
3067,Tumor (Podo+)
3068,Naive immune cell
3069,Stromal / Fibroblast
3070,Tumor (Podo+)
3071,Macrophage
3072,Tumor (CD20+)
3073,Tumor
3074,Tumor
3075,Tumor (Podo+)
3076,Tumor (Ki67+)
3077,Tumor (Ki67+)
3078,Stromal / Fibroblast
3079,Tumor (Podo+)
3080,Tumor
3081,Tumor
3082,Tumor
3083,Tumor (CD21+)
3084,Tumor (Ki67+)
3085,Macrophage
3086,CD4 T cell
3087,Tumor (CD21+)
3088,Granulocyte
3089,Tumor (CD20+)
3090,Tumor (CD20+)
3091,Tumor (CD20+)
3092,Tumor (CD20+)
3093,Tumor
3094,Tumor (CD21+)
3095,Tumor (Ki67+)
3096,Tumor (Ki67+)
3097,Tumor (Podo+)
3098,Tumor (Ki67+)
3099,Macrophage
3100,Stromal / Fibroblast
3101,APC
3102,Stromal / Fibroblast
3103,Tumor (CD20+)
3104,Tumor (Ki67+)
3105,Stromal / Fibroblast
3106,Tumor (CD21+)
3107,Tumor (CD20+)
3108,Tumor (Podo+)
3109,Tumor
3110,Tumor (Podo+)
3111,Stromal / Fibroblast
3112,Stromal / Fibroblast
3113,Tumor
3114,Tumor (Podo+)
3115,Stromal / Fibroblast
3116,CD8 T cell
3117,Tumor
3118,Tumor (Podo+)
3119,APC
3120,Tumor (Ki67+)
3121,CD4 T cell
3122,Tumor (CD20+)
3123,CD8 T cell
3124,Tumor (CD20+)
3125,Tumor
3126,Tumor (CD20+)
3127,Stromal / Fibroblast
3128,Tumor (CD15+)
3129,Tumor
3130,Stromal / Fibroblast
3131,Tumor (CD21+)
3132,Tumor
3133,Tumor (CD15+)
3134,Tumor (Podo+)
3135,Tumor (CD20+)
3136,Tumor
3137,Tumor (CD21+)
3138,CD8 T cell
3139,Tumor (Podo+)
3140,APC
3141,Vessel
3142,Tumor (Podo+)
3143,APC
3144,Stromal / Fibroblast
3145,Stromal / Fibroblast
3146,Tumor
3147,Tumor (CD21+)
3148,Tumor
3149,APC
3150,Tumor (CD20+)
3151,Tumor (Podo+)
3152,Stromal / Fibroblast
3153,Stromal / Fibroblast
3154,Tumor
3155,Tumor (CD21+)
3156,Tumor (CD20+)
3157,Tumor (CD21+)
3158,Tumor (CD21+)
3159,Tumor (CD21+)
3160,Stromal / Fibroblast
3161,Tumor (CD20+)
3162,Stromal / Fibroblast
3163,Tumor (Ki67+)
3164,Macrophage
3165,Tumor (CD21+)
3166,Naive immune cell
3167,Tumor
3168,Stromal / Fibroblast
3169,Tumor (CD21+)
3170,Tumor (CD15+)
3171,Granulocyte
3172,Stromal / Fibroblast
3173,APC
3174,Tumor (Ki67+)
3175,Macrophage
3176,CD8 T cell
3177,CD8 T cell
3178,Tumor
3179,Stromal / Fibroblast
3180,Tumor (CD20+)
3181,Tumor
3182,Stromal / Fibroblast
3183,Tumor (Ki67+)
3184,Granulocyte
3185,Tumor (Ki67+)
3186,Tumor (CD21+)
3187,Tumor
3188,Tumor (CD21+)
3189,Tumor (CD20+)
3190,Granulocyte
3191,Tumor
3192,Stromal / Fibroblast
3193,Granulocyte
3194,Tumor
3195,Tumor (CD21+)
3196,CD8 T cell
3197,Tumor (Podo+)
3198,Tumor (CD20+)
3199,Tumor (CD20+)
3200,Stromal / Fibroblast
3201,Vessel
3202,Macrophage
3203,Tumor (CD20+)
3204,Tumor
3205,CD4 T cell
3206,Macrophage
3207,Macrophage
3208,Tumor
3209,Stromal / Fibroblast
3210,Tumor
3211,Macrophage
3212,Tumor (CD21+)
3213,Granulocyte
3214,Tumor (CD15+)
3215,Macrophage
3216,Tumor (CD20+)
3217,CD8 T cell
3218,Tumor (CD20+)
3219,Tumor (CD21+)
3220,Tumor
3221,Granulocyte
3222,Granulocyte
3223,Tumor (CD21+)
3224,Tumor (CD20+)
3225,APC
3226,Tumor
3227,Tumor
3228,Tumor (CD21+)
3229,Stromal / Fibroblast
3230,CD4 T cell
3231,Tumor (CD21+)
3232,Stromal / Fibroblast
3233,Naive immune cell
3234,Tumor
3235,Tumor (CD21+)
3236,Tumor (CD21+)
3237,Tumor (Ki67+)
3238,CD4 T cell
3239,Tumor (CD20+)
3240,Macrophage
3241,Tumor (Podo+)
3242,Tumor (Ki67+)
3243,Tumor (CD21+)
3244,B cell
3245,Tumor
3246,Tumor (CD21+)
3247,CD4 T cell
3248,Macrophage
3249,Granulocyte
3250,Tumor (CD21+)
3251,Tumor (CD21+)
3252,Macrophage
3253,Tumor (CD20+)
3254,APC
3255,Tumor (CD21+)
3256,Macrophage
3257,Stromal / Fibroblast
3258,Stromal / Fibroblast
3259,Stromal / Fibroblast
3260,Stromal / Fibroblast
3261,CD8 T cell
3262,Vessel
3263,CD4 T cell
3264,Stromal / Fibroblast
3265,Macrophage
3266,APC
3267,Stromal / Fibroblast
3268,Macrophage
3269,Tumor (CD21+)
3270,Granulocyte
3271,Tumor (CD21+)
3272,Stromal / Fibroblast
3273,Macrophage
3274,Stromal / Fibroblast
3275,CD4 T cell
3276,Macrophage
3277,Tumor (Podo+)
3278,Tumor (CD21+)
3279,CD4 T cell
3280,APC
3281,Stromal / Fibroblast
3282,Tumor
3283,Granulocyte
3284,Tumor (CD21+)
3285,Stromal / Fibroblast
3286,Tumor (CD21+)
3287,Tumor
3288,Tumor (CD21+)
3289,Tumor (Ki67+)
3290,Tumor (CD20+)
3291,Tumor
3292,CD4 T cell
3293,Tumor (CD21+)
3294,Tumor (Podo+)
3295,Tumor (CD20+)
3296,Tumor (CD21+)
3297,Tumor (CD21+)
3298,Tumor
3299,Tumor (CD21+)
3300,Tumor (Podo+)
3301,Tumor (CD21+)
3302,Tumor (CD21+)
3303,Macrophage
3304,Stromal / Fibroblast
3305,Macrophage
3306,Macrophage
3307,Stromal / Fibroblast
3308,Macrophage
3309,Tumor
3310,Tumor (CD20+)
3311,Tumor (CD21+)
3312,Tumor
3313,Tumor (CD21+)
3314,CD4 T cell
3315,Tumor (CD21+)
3316,CD4 T cell
3317,Tumor
3318,Tumor (Ki67+)
3319,Tumor
3320,Tumor
3321,Stromal / Fibroblast
3322,Tumor (CD20+)
3323,CD8 T cell
3324,Vessel
3325,Stromal / Fibroblast
3326,APC
3327,Tumor
3328,Stromal / Fibroblast
3329,B cell
3330,Tumor
3331,Macrophage
3332,Macrophage
3333,CD8 T cell
3334,Macrophage
3335,Tumor (Podo+)
3336,Stromal / Fibroblast
3337,CD4 T cell
3338,APC
3339,Tumor (Podo+)
3340,Tumor (CD21+)
3341,Tumor (CD21+)
3342,Stromal / Fibroblast
3343,Tumor (Podo+)
3344,Tumor (CD21+)
3345,Tumor (CD21+)
3346,Granulocyte
3347,Stromal / Fibroblast
3348,Stromal / Fibroblast
3349,Stromal / Fibroblast
3350,Stromal / Fibroblast
3351,Macrophage
3352,Tumor
3353,Stromal / Fibroblast
3354,Stromal / Fibroblast
3355,Macrophage
3356,Tumor (Podo+)
3357,Tumor (CD21+)
3358,Tumor (CD21+)
3359,Stromal / Fibroblast
3360,CD8 T cell
3361,Tumor (CD20+)
3362,Tumor (CD21+)
3363,Tumor (CD21+)
3364,Tumor (CD20+)
3365,Tumor (CD21+)
3366,Vessel
3367,Granulocyte
3368,Tumor (CD20+)
3369,Tumor (Ki67+)
3370,Tumor
3371,Tumor (CD21+)
3372,Tumor (CD20+)
3373,Tumor (CD20+)
3374,Tumor
3375,Tumor
3376,Tumor (CD21+)
3377,Macrophage
3378,Stromal / Fibroblast
3379,Stromal / Fibroblast
3380,Macrophage
3381,Stromal / Fibroblast
3382,Stromal / Fibroblast
3383,Macrophage
3384,Tumor
3385,Macrophage
3386,Tumor (CD21+)
3387,Stromal / Fibroblast
3388,Vessel
3389,Granulocyte
3390,Tumor (Podo+)
3391,Tumor (CD21+)
3392,Macrophage
3393,Tumor
3394,Stromal / Fibroblast
3395,Tumor (CD21+)
3396,Tumor
3397,Tumor (CD21+)
3398,APC
3399,Stromal / Fibroblast
3400,Stromal / Fibroblast
3401,Macrophage
3402,Macrophage
3403,Stromal / Fibroblast
3404,Macrophage
3405,Tumor
3406,Tumor (CD21+)
3407,Macrophage
3408,Stromal / Fibroblast
3409,Macrophage
3410,Macrophage
3411,Granulocyte
3412,Stromal / Fibroblast
3413,Tumor
3414,Tumor (CD21+)
3415,Tumor (CD21+)
3416,Tumor (CD21+)
3417,Macrophage
3418,Tumor
3419,Macrophage
3420,Tumor (CD21+)
3421,Vessel
3422,Tumor (CD20+)
3423,Tumor
3424,Tumor
3425,Tumor (CD21+)
3426,Tumor (CD21+)
3427,CD4 T cell
3428,Macrophage
3429,Stromal / Fibroblast
3430,Tumor (CD21+)
3431,APC
3432,Tumor (CD21+)
3433,Macrophage
3434,Tumor (Podo+)
3435,Lymph vessel
3436,Stromal / Fibroblast
3437,Tumor (CD15+)
3438,Vessel
3439,Stromal / Fibroblast
3440,Macrophage
3441,Stromal / Fibroblast
3442,Tumor
3443,Lymph vessel
3444,Tumor (CD20+)
3445,Tumor (CD20+)
3446,Macrophage
3447,Macrophage
3448,CD8 T cell
3449,Tumor (CD21+)
3450,CD4 T cell
3451,Tumor (CD21+)
3452,Tumor (Podo+)
3453,APC
3454,CD8 T cell
3455,Stromal / Fibroblast
3456,Vessel
3457,Macrophage
3458,Stromal / Fibroblast
3459,Stromal / Fibroblast
3460,CD4 T cell
3461,CD8 T cell
3462,Macrophage
3463,Macrophage
3464,Macrophage
3465,Tumor
3466,Tumor (CD21+)
3468,Stromal / Fibroblast
3469,APC
3470,Stromal / Fibroblast
3471,Stromal / Fibroblast
3472,Tumor (CD21+)
3473,Macrophage
3474,Tumor (CD20+)
3475,Macrophage
3476,CD8 T cell
3477,Tumor
3478,Granulocyte
3479,Tumor (CD20+)
3480,Tumor (CD21+)
3481,Stromal / Fibroblast
3482,Tumor (CD21+)
3483,Macrophage
3484,Macrophage
3485,CD8 T cell
3486,Vessel
3487,Macrophage
3488,Tumor
3489,Tumor (CD20+)
3490,Tumor (CD21+)
3491,Vessel
3492,Stromal / Fibroblast
3493,Tumor
3494,Granulocyte
3495,Tumor
3496,Stromal / Fibroblast
3497,Macrophage
3498,Macrophage
3499,Vessel
3500,Stromal / Fibroblast
3501,Tumor (CD20+)
3502,Stromal / Fibroblast
3503,Stromal / Fibroblast
3504,Tumor (Ki67+)
3505,CD4 T cell
3506,Naive immune cell
3507,Tumor (Podo+)
3508,Tumor (Podo+)
3509,Stromal / Fibroblast
3510,Tumor (CD21+)
3511,Stromal / Fibroblast
3512,Stromal / Fibroblast
3513,Tumor (Podo+)
3514,Stromal / Fibroblast
3515,CD4 T cell
3516,Tumor
3517,APC
3518,Macrophage
3519,Stromal / Fibroblast
3520,Tumor (CD21+)
3521,Granulocyte
3522,Tumor (Podo+)
3523,Tumor
3524,Tumor (CD21+)
3525,Tumor (CD21+)
3526,Stromal / Fibroblast
3527,Stromal / Fibroblast
3528,Tumor
3529,Stromal / Fibroblast
3530,Stromal / Fibroblast
3531,Lymph vessel
3532,Tumor
3533,Tumor
3534,Lymph vessel
3535,Tumor (CD20+)
3536,Tumor (CD21+)
3537,Tumor (CD21+)
3538,APC
3539,Stromal / Fibroblast
3540,Tumor
3541,Macrophage
3542,CD4 T cell
3543,CD8 T cell
3544,Macrophage
3545,Stromal / Fibroblast
3546,Tumor
3547,Stromal / Fibroblast
3548,Stromal / Fibroblast
3549,Tumor (CD21+)
3550,Tumor (CD20+)
3551,Tumor (CD21+)
3552,Stromal / Fibroblast
3553,Stromal / Fibroblast
3554,Vessel
3555,Vessel
3556,Stromal / Fibroblast
3557,Stromal / Fibroblast
3558,CD4 T cell
3559,Tumor (Podo+)
3560,Lymph vessel
3561,Stromal / Fibroblast
3562,CD8 T cell
3563,Tumor
3564,Tumor (CD21+)
3565,Tumor (CD21+)
3566,Tumor (CD21+)
3567,Tumor (CD21+)
3568,Tumor (CD21+)
3569,Tumor (Podo+)
3570,Tumor
3571,Macrophage
3572,CD8 T cell
3573,Tumor (CD15+)
3574,Granulocyte
3575,Vessel
3576,Tumor (Podo+)
3577,Tumor (Podo+)
3578,Tumor (Ki67+)
3579,Lymph vessel
3580,Stromal / Fibroblast
3581,Tumor (Ki67+)
3582,Macrophage
3583,Tumor
3584,Tumor (CD21+)
3585,CD4 T cell
3586,Vessel
3587,Tumor
3588,Stromal / Fibroblast
3589,Tumor
3590,Tumor (CD21+)
3591,Tumor (CD21+)
3592,Tumor (CD21+)
3593,Tumor
3594,Macrophage
3595,Tumor (Ki67+)
3596,Stromal / Fibroblast
3597,Macrophage
3598,Macrophage
3599,Tumor (CD21+)
3600,CD4 T cell
3601,Tumor (Ki67+)
3602,Vessel
3603,Stromal / Fibroblast
3604,Stromal / Fibroblast
3605,Lymph vessel
3606,Tumor (CD21+)
3607,Tumor (CD21+)
3608,Tumor
3609,Macrophage
3610,Vessel
3611,Macrophage
3612,Tumor (Podo+)
3613,Stromal / Fibroblast
3614,APC
3615,Tumor (CD20+)
3616,Tumor (CD21+)
3617,Tumor (Podo+)
3618,Tumor (CD21+)
3619,Tumor (Ki67+)
3620,Stromal / Fibroblast
3621,Tumor
3622,Lymph vessel
3623,Vessel
3624,Tumor (CD20+)
3625,CD4 T cell
3626,Tumor (CD21+)
3627,Tumor (CD21+)
3628,Lymph vessel
3629,Tumor (Ki67+)
3630,Tumor
3631,Tumor (CD20+)
3632,Tumor (CD20+)
3633,Tumor (CD20+)
3634,Tumor
3635,Tumor
3636,Tumor (CD15+)
3637,Tumor (CD21+)
3638,Stromal / Fibroblast
3639,Stromal / Fibroblast
3640,Tumor (CD21+)
3641,Tumor (Podo+)
3642,Stromal / Fibroblast
3643,Tumor (CD20+)
3644,Tumor (CD20+)
3645,Tumor (CD21+)
3646,Macrophage
3647,Lymph vessel
3648,Tumor (Ki67+)
3649,Tumor (Ki67+)
3650,Granulocyte
3651,Tumor (CD21+)
3652,Tumor (CD21+)
3653,Tumor (Podo+)
3654,Tumor (CD20+)
3655,Tumor
3656,Granulocyte
